"term","name","namespace","n_sig","n_bg","gene_ratio","enrichment","pvalue","genes","padj"
"GO:0042162","telomeric DNA binding","molecular_function",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G102491;Mycgr3G103773;Mycgr3G98465;Mycgr3G66663;Mycgr3G43124",0.941803364609355
"GO:0043634","polyadenylation-dependent ncRNA catabolic process","biological_process",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G108491;Mycgr3G57534;Mycgr3G88378;Mycgr3G76687;Mycgr3G67423",0.941803364609355
"GO:0051817","","",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G57630;Mycgr3G106783;Mycgr3G106055;Mycgr3G73447;Mycgr3G10108",0.941803364609355
"GO:0071029","","",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G108491;Mycgr3G57534;Mycgr3G88378;Mycgr3G76687;Mycgr3G67423",0.941803364609355
"GO:0071046","","",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G108491;Mycgr3G57534;Mycgr3G88378;Mycgr3G76687;Mycgr3G67423",0.941803364609355
"GO:0071265","","",5,14,0.00654450261780105,1.71325729244577,0.148279336728,"Mycgr3G65810;Mycgr3G73955;Mycgr3G107669;Mycgr3G107675;Mycgr3G106762",0.941803364609355
"GO:0044455","","",33,133,0.0431937172774869,1.19026296106759,0.14974951358199,"Mycgr3G98253;Mycgr3G101384;Mycgr3G108469;Mycgr3G103595;Mycgr3G75240;Mycgr3G60824;Mycgr3G100120;Mycgr3G99175;Mycgr3G70588;Mycgr3G101464;Mycgr3G53658;Mycgr3G75376;Mycgr3G76293;Mycgr3G104261;Mycgr3G73335;Mycgr3G77528;Mycgr3G32367;Mycgr3G110313;Mycgr3G68390;Mycgr3G111073;Mycgr3G70688;Mycgr3G81726;Mycgr3G87601;Mycgr3G76276;Mycgr3G74581;Mycgr3G98817;Mycgr3G66030;Mycgr3G45721;Mycgr3G104628;Mycgr3G74146;Mycgr3G67076;Mycgr3G23946;Mycgr3G70436",0.949411916109819
"GO:0043624","","",11,38,0.0143979057591623,1.38864012124552,0.150336456861806,"Mycgr3G108146;Mycgr3G72449;Mycgr3G102950;Mycgr3G76399;Mycgr3G57670;Mycgr3G31987;Mycgr3G61664;Mycgr3G108541;Mycgr3G65848;Mycgr3G83356;Mycgr3G87952",0.951403312299667
"GO:0031056","","",10,34,0.0130890052356021,1.41091777024946,0.152901085084698,"Mycgr3G72961;Mycgr3G69227;Mycgr3G75139;Mycgr3G95018;Mycgr3G10108;Mycgr3G89011;Mycgr3G98741;Mycgr3G103387;Mycgr3G67576;Mycgr3G20004",0.962583647917482
"GO:0072329","","",10,34,0.0130890052356021,1.41091777024946,0.152901085084698,"Mycgr3G107618;Mycgr3G76530;Mycgr3G70677;Mycgr3G65302;Mycgr3G104498;Mycgr3G48587;Mycgr3G102083;Mycgr3G39163;Mycgr3G32609;Mycgr3G100226",0.962583647917482
