"gene_id","gene_name","description","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction","comparison","stat","KEGG","PFAM","EC"
"Mycgr3G63935","UTP6","U3 small nucleolar RNA-associated protein 6",38.4133368836227,0.889414043102069,0.71021556206148,0.449626033294187,0.604291614215728,FALSE,"ns","interaction_LRT_any",1.59867815768916,"map03008","U3_assoc_6",""
"Mycgr3G73331","","Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate",1819.52980594544,-0.328317866814834,0.282084643867743,0.450130213431823,0.60488094783214,FALSE,"ns","interaction_LRT_any",1.59643674978679,"map00072;map00280;map00650","CoA_trans","2.8.3.5"
"Mycgr3G70745","","",1129.31686056053,0.213122999414513,0.226852113923906,0.450348243757733,0.605085640029904,FALSE,"ns","interaction_LRT_any",1.59546824097492,"","EBP",""
"Mycgr3G45160","","Belongs to the metallo-dependent hydrolases superfamily. Peptidase M19 family",477.182781325904,-0.071629555921008,0.253946480513851,0.45096296088919,0.605823181156608,FALSE,"ns","interaction_LRT_any",1.59274013896709,"","Peptidase_M19","3.4.13.19"
"Mycgr3G108976","","",15.498726709439,-1.07047278877496,0.885241710060164,0.451210423369105,0.605890462059796,FALSE,"ns","interaction_LRT_any",1.59164295525301,"","",""
"Mycgr3G109272",NA,NA,16.4252459446486,-0.627911349710074,1.11969648026104,0.451163655092442,0.605890462059796,FALSE,"ns","interaction_LRT_any",1.59185026739914,NA,NA,NA
"Mycgr3G75203","MET12","Methylenetetrahydrofolate reductase",191.550753985889,-0.0597411811358197,0.289289116709242,0.451205117215493,0.605890462059796,FALSE,"ns","interaction_LRT_any",1.59166647503241,"map00670;map00720;map01100;map01120;map01200;map01523","MTHFR","1.5.1.20"
"Mycgr3G67374","","CoA binding domain",201.919220154059,-0.528160116438234,0.418595881655047,0.45154048759917,0.606245276323189,FALSE,"ns","interaction_LRT_any",1.5901804732294,"map00020;map00640;map01100;map01110;map01120;map01130;map01200","CoA_binding;Ligase_CoA","6.2.1.4;6.2.1.5"
"Mycgr3G48212","","",48.5127243544478,0.00299532038391462,0.556253711731877,0.452189305164057,0.606939412805101,FALSE,"ns","interaction_LRT_any",1.58730874018903,"","Glyco_transf_54",""
"Mycgr3G70762","cyp6","Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD",294.808041216837,0.290047138564528,0.231045222433748,0.452157287877567,0.606939412805101,FALSE,"ns","interaction_LRT_any",1.58745035530319,"","Pro_isomerase;RRM_1","5.2.1.8"
"Mycgr3G37539","","",140.180263705582,0.335225663001207,0.274904225003073,0.452558236373822,0.607169114039413,FALSE,"ns","interaction_LRT_any",1.58567764990903,"","",""
"Mycgr3G72326","","Mob1/phocein family",114.944580414844,0.326863750963867,0.314722421803967,0.452467960704371,0.607169114039413,FALSE,"ns","interaction_LRT_any",1.58607664684433,"","Mob1_phocein",""
"Mycgr3G98024","","",4.59398979840131,1.76319929314448,1.46036887961105,0.452521385456807,0.607169114039413,FALSE,"ns","interaction_LRT_any",1.58584051256176,"","",""
"Mycgr3G92668","","Protein kinase domain",13.1499462422446,-0.135248499028218,0.964031859461539,0.453001907670595,0.60767582924086,FALSE,"ns","interaction_LRT_any",1.58371788462921,"","Pkinase","2.7.11.1"
"Mycgr3G35394","","NAD(P)H-binding",146.167900600898,-0.508759118620675,0.425973383646218,0.453211138092546,0.607867953785939,FALSE,"ns","interaction_LRT_any",1.58279434716019,"","NAD_binding_10",""
"Mycgr3G97069","","",21.2341814530971,-0.256038049299122,0.764580043208419,0.453318282007165,0.60792311912101,FALSE,"ns","interaction_LRT_any",1.58232158185223,"","",""
"Mycgr3G40534","","AMP-binding enzyme",3.36034640173214,-2.07253516833382,2.07928987529989,0.453988151993859,0.608499346579792,FALSE,"ns","interaction_LRT_any",1.57936835642229,"","AMP-binding;AMP-binding_C;Condensation;PP-binding",""
"Mycgr3G88664","","",4.38098484089026,-1.95673502466041,1.61098632801419,0.453937221524286,0.608499346579792,FALSE,"ns","interaction_LRT_any",1.57959273816604,"","",""
"Mycgr3G94129","","",61.6087135477297,0.275361564146369,0.502845556054415,0.454012271728717,0.608499346579792,FALSE,"ns","interaction_LRT_any",1.57926210213327,"","",""
"Mycgr3G96592","PKS1","Polyketide synthase dehydratase",25.9532349068151,-0.974715629343793,1.06008780675024,0.453946707068702,0.608499346579792,FALSE,"ns","interaction_LRT_any",1.57955094628443,"","Acyl_transf_1;KAsynt_C_assoc;Ketoacyl-synt_C;PP-binding;PS-DH;SAT;Thioesterase;ketoacyl-synt",""
"Mycgr3G106556",NA,NA,26.6717421296923,0.677193972518864,0.561963198242932,0.454689160179234,0.609317880688383,FALSE,"ns","interaction_LRT_any",1.57628251587118,NA,NA,NA
"Mycgr3G29864","TRM44","Predicted AdoMet-dependent methyltransferase",9.31606009052007,-0.0593386304203489,1.31488508765852,0.455072025732218,0.609742221005092,FALSE,"ns","interaction_LRT_any",1.57459914849295,"","AdoMet_MTase","2.1.1.211"
"Mycgr3G110289","aglC","Hydrolyzes a variety of simple alpha-D-galactoside as well as more complex molecules such as oligosaccharides and polysaccharides",54.6749551750622,-0.481306259388421,0.537191712582684,0.455446965416923,0.610155819686419,FALSE,"ns","interaction_LRT_any",1.57295200127453,"map00052;map00561;map00600;map00603","Glyco_hydro_36C;Glyco_hydro_36N;Melibiase","3.2.1.22"
"Mycgr3G90237","","",6.77852148249516,1.43580840717017,1.2604055998515,0.455647247066108,0.610335345197351,FALSE,"ns","interaction_LRT_any",1.57207269966261,"","",""
"Mycgr3G32500","","",83.3230561890064,-0.494917113477866,0.630510967622793,0.45582132968613,0.610479730232631,FALSE,"ns","interaction_LRT_any",1.5713087342267,"","Abhydrolase_6;Hydrolase_4",""
"Mycgr3G25122","","Kinase-like",48.5155187286488,0.501662441342125,0.421236333985416,0.45597058351586,0.61059082501055,FALSE,"ns","interaction_LRT_any",1.57065396276448,"","Pkinase",""
"Mycgr3G97780","","Ulp1 protease family, C-terminal catalytic domain",160.556831572902,0.215027825761115,0.377082799188774,0.456463866856135,0.611162510886616,FALSE,"ns","interaction_LRT_any",1.56849146928067,"","Peptidase_C48",""
"Mycgr3G35932","","Sugar (and other) transporter",178.446172294772,0.443124960901762,0.371444773910703,0.456975215570898,0.61175821488478,FALSE,"ns","interaction_LRT_any",1.56625224489005,"","Sugar_tr",""
"Mycgr3G23234","","GAL4-like Zn(II)2Cys6 (or C6 zinc) binuclear cluster DNA-binding domain",29.6750731746335,-0.632029919034702,0.642854464310535,0.457056283954279,0.611777807984731,FALSE,"ns","interaction_LRT_any",1.56589747206817,"","Fungal_trans;Zn_clus",""
"Mycgr3G12167","","",115.96702221465,0.675473747817097,0.567197154382507,0.457141232566879,0.611802588389535,FALSE,"ns","interaction_LRT_any",1.5655257860318,"","",""
"Mycgr3G45504","","Ca2 -modulated nonselective cation channel polycystin",16.3672786471673,1.23315396237535,1.0013263782528,0.457382099262809,0.611945398930217,FALSE,"ns","interaction_LRT_any",1.56447226801595,"","GLEYA",""
"Mycgr3G66153","","Belongs to the DapA family",311.913090671788,0.17940189047778,0.295693332439034,0.457393693157309,0.611945398930217,FALSE,"ns","interaction_LRT_any",1.56442157190179,"map00330;map00630;map01100","DHDPS","4.1.3.16"
"Mycgr3G95640","","Acetyltransferase (GNAT) domain",16.4757412606775,-0.466485570761266,0.737475931816255,0.457447293542797,0.611945398930217,FALSE,"ns","interaction_LRT_any",1.56418721254829,"","Acetyltransf_3",""
"Mycgr3G92586","SPP1","PHD-finger",98.5315896834634,0.338220216444983,0.386842365472399,0.457885151129521,0.612442172367721,FALSE,"ns","interaction_LRT_any",1.56227377607973,"","PHD",""
"Mycgr3G50394","","Protein kinase domain",88.6956823978953,-0.422801086199394,0.397394622520242,0.458104461599152,0.612557570330563,FALSE,"ns","interaction_LRT_any",1.561316077561,"","Pkinase","2.7.11.1"
"Mycgr3G98085","","Fungal protein of unknown function (DUF2011)",5.99138101313721,1.50160750159561,1.39889815129752,0.458058689255495,0.612557570330563,FALSE,"ns","interaction_LRT_any",1.5615159211965,"","DUF2011",""
"Mycgr3G60105","","Belongs to the glycosyl hydrolase 11 (cellulase G) family",57.6501961192395,0.724936840900411,0.632941182835621,0.458470999588347,0.612958686877045,FALSE,"ns","interaction_LRT_any",1.55971647982244,"","Glyco_hydro_11","3.2.1.8"
"Mycgr3G106442","","tRNA synthetases class II (D, K and N)",243.811388293995,-0.12189690850331,0.377005560732053,0.458913547131393,0.613372257697097,FALSE,"ns","interaction_LRT_any",1.55778687427608,"map00970","tRNA-synt_2","6.1.1.12"
"Mycgr3G72251","KRE9","Yeast cell wall synthesis protein KRE9/KNH1",110.851725481595,-0.23991801175757,0.320239373918229,0.458855952765065,0.613372257697097,FALSE,"ns","interaction_LRT_any",1.55803789314916,"","GPI-anchored;KRE9",""
"Mycgr3G102720","","SART-1 family",5.26604080777636,1.11485249176457,1.60076495295488,0.459469978469624,0.61402685121561,FALSE,"ns","interaction_LRT_any",1.55536334906768,"map03040","SART-1",""
"Mycgr3G75146","","Belongs to the type-B carboxylesterase lipase family",15.9467306755256,-1.08818584271526,0.956978038745866,0.459585927599938,0.614092688228066,FALSE,"ns","interaction_LRT_any",1.55485870455078,"map00983;map01100","COesterase","3.1.1.1;3.1.1.56;3.1.1.84"
"Mycgr3G96081","","Zinc finger, C3HC4 type (RING finger)",5.62207763394642,0.650979543758509,1.31478571201976,0.460144976062494,0.614750483760265,FALSE,"ns","interaction_LRT_any",1.55242734759983,"","",""
"Mycgr3G100052","","Alcohol dehydrogenase GroES-like domain",56.6209705182744,0.198920276500702,0.487588086426046,0.460325447908077,0.614860795775697,FALSE,"ns","interaction_LRT_any",1.55164308840716,"map00640","ADH_N;ADH_zinc_N",""
"Mycgr3G27250","","Enoyl-(Acyl carrier protein) reductase",8.38274763959064,-0.430606597135373,1.78544206874265,0.460384054405822,0.614860795775697,FALSE,"ns","interaction_LRT_any",1.55138847390529,"","adh_short",""
"Mycgr3G43963","HEM14","Catalyzes the 6-electron oxidation of protoporphyrinogen-IX to form protoporphyrin-IX",715.302953621248,0.174040141619356,0.144386435888367,0.460427847504529,0.614860795775697,FALSE,"ns","interaction_LRT_any",1.55119823701261,"map00860;map01100;map01110","Amino_oxidase;NAD_binding_8","1.3.3.15;1.3.3.4"
"Mycgr3G107220","","Vacuolar import and degradation protein",110.801741653894,-0.444047022216903,0.384138138245248,0.461306452407933,0.615676973945603,FALSE,"ns","interaction_LRT_any",1.5473854021443,"","Vac_ImportDeg",""
"Mycgr3G16614","","",9.36923578768844,1.08774879333158,1.2294810135407,0.461237059105361,0.615676973945603,FALSE,"ns","interaction_LRT_any",1.54768628032224,"","",""
"Mycgr3G77354","","DJ-1/PfpI family",5663.78862142176,-0.27760887575184,0.629278959805682,0.461196431434211,0.615676973945603,FALSE,"ns","interaction_LRT_any",1.54786245636785,"","DJ-1_PfpI",""
"Mycgr3G79179",NA,NA,6291.58273973578,0.236290224353133,0.193843846948748,0.461260794422475,0.615676973945603,FALSE,"ns","interaction_LRT_any",1.54758336271857,NA,NA,NA
"Mycgr3G107711","BGL2","Belongs to the glycosyl hydrolase 17 family",107.181053174628,-0.155666258112013,0.456954660688892,0.461457831614189,0.615789765444873,FALSE,"ns","interaction_LRT_any",1.54672920332848,"map00500","Glyco_hydro_17","3.2.1.58"
"Mycgr3G107787","sin4","Mediator complex subunit 16",58.1118985433284,0.763786047811797,0.621508820648275,0.461608885006832,0.615902089543308,FALSE,"ns","interaction_LRT_any",1.54607463138359,"","Med16",""
"Mycgr3G33552","MHF1","CENP-S protein",28.2170019414811,0.861239346870249,0.759021632500799,0.461914663223029,0.616220792933634,FALSE,"ns","interaction_LRT_any",1.54475023320032,"","CENP-S",""
"Mycgr3G33894","","EamA-like transporter family",294.114407985655,-0.25630486791818,0.271628674810281,0.462163839504472,0.616463904692452,FALSE,"ns","interaction_LRT_any",1.54367163961007,"","CSG2;EamA",""
"Mycgr3G46900","LCL2","component of the endoplasmic reticulum- associated degradation (ERAD) pathway",204.610338270207,-0.17880553144493,0.345188962162787,0.462283752983174,0.616534551951057,FALSE,"ns","interaction_LRT_any",1.5431527849758,"","",""
"Mycgr3G103866","FBP1","Belongs to the FBPase class 1 family",1268.88244167465,0.170662765322033,0.339123922728796,0.462474511649533,0.616555968620384,FALSE,"ns","interaction_LRT_any",1.54232766699045,"map00010;map00030;map00051;map00680;map00710;map01100;map01110;map01120;map01130;map01200;map04152;map04910","FBPase","3.1.3.11"
"Mycgr3G107412","","Belongs to the adaptor complexes small subunit family",279.766784859196,0.297326605950622,0.272976038297762,0.462567617243809,0.616555968620384,FALSE,"ns","interaction_LRT_any",1.54192506653936,"map04142","Clat_adaptor_s",""
"Mycgr3G108527","","",29.0250845446244,0.530993846238568,0.582404750064664,0.462368510144977,0.616555968620384,FALSE,"ns","interaction_LRT_any",1.54278612968096,"","",""
"Mycgr3G97419","","Cysteine-rich motif following a subset of SET domains",149.726023599227,-0.273336393468134,0.22941397046478,0.462526892009288,0.616555968620384,FALSE,"ns","interaction_LRT_any",1.54210115767012,"map00310;map04391","SET","2.1.1.43;2.3.1.225"
"Mycgr3G39964","","peptidyl-prolyl cis-trans isomerase",493.086973267073,-0.146682769227094,0.275609824738847,0.462720005584881,0.61666983088729,FALSE,"ns","interaction_LRT_any",1.54126629476423,"","Rotamase_3","5.2.1.8"
"Mycgr3G44206","","Acylphosphatase",163.97809986254,0.161633442181211,0.335984068547997,0.462939940993067,0.616784420805144,FALSE,"ns","interaction_LRT_any",1.540315900775,"map00620;map00627;map01120","Acylphosphatase","3.6.1.7"
"Mycgr3G51492","","",12.5084217469779,0.961135912130101,0.974334667556073,0.462888799330772,0.616784420805144,FALSE,"ns","interaction_LRT_any",1.54053685594789,"","DUF3425",""
"Mycgr3G50078","PMU1","Phosphoglycerate mutase family",162.454576933992,-0.226277445973828,0.34602839546966,0.46301886058413,0.616800330843231,FALSE,"ns","interaction_LRT_any",1.5399749802454,"","His_Phos_1",""
"Mycgr3G22021","","Peptide N-acetyl-beta-D-glucosaminyl asparaginase amidase A",201.184530539311,-0.49835309349354,0.405840669848717,0.463139858770907,0.616859161591682,FALSE,"ns","interaction_LRT_any",1.5394523994612,"","PNGaseA",""
"Mycgr3G71466","","Glycoside hydrolase family 51 protein",10.5842184643856,1.20026540458826,0.976318050542687,0.463196992334291,0.616859161591682,FALSE,"ns","interaction_LRT_any",1.53920569195566,"map00520","Alpha-L-AF_C;CBM_4_9","3.2.1.55"
"Mycgr3G94580","","",13.7883968254093,1.08813703613754,1.02706764970937,0.463292389025473,0.616896994004566,FALSE,"ns","interaction_LRT_any",1.5387938288801,"","",""
"Mycgr3G100901","ECM42","Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis the synthesis of acetylglutamate from glutamate and acetyl-CoA, and of ornithine by transacetylation between acetylornithine and glutamate",489.083259844633,0.254575275315547,0.242812140588465,0.463567007107878,0.617171205546459,FALSE,"ns","interaction_LRT_any",1.53760867354117,"map00220;map01100;map01110;map01130;map01210;map01230","ArgJ","2.3.1.1;2.3.1.35"
"Mycgr3G108713","","Cytochrome oxidase c assembly",197.241327037527,0.00791782154701181,0.344434915110364,0.463694282935407,0.617171205546459,FALSE,"ns","interaction_LRT_any",1.53705963378422,"","COX14",""
"Mycgr3G55599","CTU2","Plays a central role in 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of tRNA(Lys), tRNA(Glu) and tRNA(Gln). May act by forming a heterodimer with NCS6 that ligates sulfur from thiocarboxylated URM1 onto the uridine of tRNAs at wobble position. Prior mcm(5) tRNA modification by the elongator complex is required for 2-thiolation. May also be involved in protein urmylation",230.82046689146,0.0502141747519215,0.266043628992731,0.4636993779103,0.617171205546459,FALSE,"ns","interaction_LRT_any",1.53703765832716,"map04122","CTU2",""
"Mycgr3G51218","ADE1","SAICAR synthetase",269.993834892095,-0.124234626606446,0.260275738468581,0.464104746802665,0.617621475911234,FALSE,"ns","interaction_LRT_any",1.53529000962692,"map00230;map01100;map01110;map01130","SAICAR_synt","6.3.2.6"
"Mycgr3G107474","","Fungal specific transcription factor domain",32.5004605728879,-0.945878418967628,0.763436119108083,0.464808666882159,0.618226820823339,FALSE,"ns","interaction_LRT_any",1.53225885428407,"","Fungal_trans_2;Zn_clus",""
"Mycgr3G111756","","",15.8112168405319,0.318613041895083,1.12529878751874,0.464823684021317,0.618226820823339,FALSE,"ns","interaction_LRT_any",1.53219423889436,"","",""
"Mycgr3G63909","SLN1","His Kinase A (phosphoacceptor) domain",38.662514538405,0.516402759020314,0.628830326768621,0.464732929924909,0.618226820823339,FALSE,"ns","interaction_LRT_any",1.53258476528225,"map02020;map04011;map04139","HATPase_c;HisKA;Response_reg","2.7.13.3"
"Mycgr3G88655","","Fungal specific transcription factor domain",4.41153594142099,1.92280560059573,1.83809931289178,0.464895290932959,0.618226820823339,FALSE,"ns","interaction_LRT_any",1.53188615908223,"","Fungal_trans;Zn_clus",""
"Mycgr3G95183","","SAD/SRA domain",54.7517281374611,-0.618078861290716,0.528905618958965,0.464831028064962,0.618226820823339,FALSE,"ns","interaction_LRT_any",1.53216263987787,"","SAD_SRA","2.3.2.27"
"Mycgr3G102541","ATP7","Mitochondrial membrane ATP synthase (F(1)F(0) ATP synthase or Complex V) produces ATP from ADP in the presence of a proton gradient across the membrane which is generated by electron transport complexes of the respiratory chain. F-type ATPases consist of two structural domains, F(1) - containing the extramembraneous catalytic core, and F(0) - containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation. Part of the complex F(0) domain and the peripheric stalk, which acts as a stator to hold the catalytic alpha(3)beta(3) subcomplex and subunit a ATP6 static relative to the rotary elements",6476.1921742549,0.0351422391544904,0.181164946625105,0.465557296164922,0.618761517815331,FALSE,"ns","interaction_LRT_any",1.52904020926019,"map00190;map01100;map04714;map05010;map05012;map05016","Mt_ATP-synt_D",""
