gene,enzyme_name,enzyme_id,rxn_id,EC,parameter,ident,identifiable_from_growth,refined,top_descriptor
,L-ribulose-phosphate 4-epimerase,P08203,RBP4ENo1,,Topt_i,0.0,False,False,CT_max_C
,L-ribulose-phosphate 4-epimerase,P39306,RBP4ENo2,,Topt_i,0.0,False,False,CT_max_C
,L-ribulose-phosphate 4-epimerase,P37680,RBP4ENo3,,Topt_i,0.0,False,False,CT_max_C
,L(+)-tartrate dehydratase,P05847,TARTDNo1,,Topt_i,0.0,False,False,CT_max_C
surE,5'-nucleotidase (UMP),P0A840,NTD2No1,,Topt_i,0.0,False,False,CT_max_C
yjjG,5'-nucleotidase (UMP),P0A8Y1,NTD2No2,,Topt_i,0.0,False,False,CT_max_C
nagD,5'-nucleotidase (UMP),P0AF24,NTD2No3,,Topt_i,0.0,False,False,CT_max_C
,5-dehydro-4-deoxyglucarate aldolase,P23522,GLCRALNo1,,Topt_i,0.0,False,False,CT_max_C
surE,5'-nucleotidase (CMP),P0A840,NTD4No1,,Topt_i,0.0,False,False,CT_max_C
nagD,5'-nucleotidase (CMP),P0AF24,NTD4No2,,Topt_i,0.0,False,False,CT_max_C
surE,5'-nucleotidase (dTMP),P0A840,NTD5No1,,Topt_i,0.0,False,False,CT_max_C
yjjG,5'-nucleotidase (dTMP),P0A8Y1,NTD5No2,,Topt_i,0.0,False,False,CT_max_C
yfbR,5'-nucleotidase (dTMP),P76491,NTD5No3,,Topt_i,0.0,False,False,CT_max_C
,5'-nucleotidase (dTMP),P76514,NTD5No4,,Topt_i,0.0,False,False,CT_max_C
fabB,Beta-ketoacyl-ACP synthase,P0A953,KAS14No1,,Topt_i,0.0,False,False,CT_max_C
fabF,Beta-ketoacyl-ACP synthase,P0AAI5,KAS14No2,,Topt_i,0.0,False,False,CT_max_C
,Heme O synthase,P0AEA5,HEMEOSNo1,,Topt_i,0.0,False,False,CT_max_C
speD,Adenosylmethionine decarboxylase,P0A7F6,ADMDCNo1,,Topt_i,0.0,False,False,CT_max_C
speB,Agmatinase,P60651,AGMTNo1,,Topt_i,0.0,False,False,CT_max_C
surE,5'-nucleotidase (dAMP),P0A840,NTD6No1,,Topt_i,0.0,False,False,CT_max_C
yfbR,5'-nucleotidase (dAMP),P76491,NTD6No2,,Topt_i,0.0,False,False,CT_max_C
,5'-nucleotidase (dAMP),P76514,NTD6No3,,Topt_i,0.0,False,False,CT_max_C
gloA,Lactoylglutathione lyase,P0AC81,LGTHLNo1,,Topt_i,0.0,False,False,CT_max_C
,Pyridoxal 5-phosphate phosphatase,P46891,PYDXPPNo1,,Topt_i,0.0,False,False,CT_max_C
yigL,Pyridoxal 5-phosphate phosphatase,P27848,PYDXPPNo2,,Topt_i,0.0,False,False,CT_max_C
ybhA,Pyridoxal 5-phosphate phosphatase,P21829,PYDXPPNo3,,Topt_i,0.0,False,False,CT_max_C
nagD,Pyridoxal 5-phosphate phosphatase,P0AF24,PYDXPPNo4,,Topt_i,0.0,False,False,CT_max_C
ybhA,Pyridoxine 5-phosphate phosphatase,P21829,PDXPPNo1,,Topt_i,0.0,False,False,CT_max_C
,Arginine decarboxylase,P28629,ARGDCNo1,,Topt_i,0.0,False,False,CT_max_C
fadB,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),P21177,HACD6No1,,Topt_i,0.0,False,False,CT_max_C
fadJ,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),P77399,HACD6No2,,Topt_i,3.9619595263063255e-05,False,False,CT_max_C
fadJ,3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA),P77399,ECOAH1No1,,Topt_i,5.070856792235718e-05,False,False,CT_max_C
fadB,3-hydroxyacyl-CoA dehydratase (3-hydroxybutanoyl-CoA),P21177,ECOAH1No2,,Topt_i,0.0,False,False,CT_max_C
fadJ,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA),P77399,ECOAH2No1,,Topt_i,5.070856792235718e-05,False,False,CT_max_C
fadB,3-hydroxyacyl-CoA dehydratase (3-hydroxyhexanoyl-CoA),P21177,ECOAH2No2,,Topt_i,0.0,False,False,CT_max_C
argG,Argininosuccinate synthase,P0A6E4,ARGSSNo1,,Topt_i,0.0,False,False,CT_max_C
argC,N-acetyl-g-glutamyl-phosphate reductase,P11446,AGPRNo1,,Topt_i,0.0,False,False,CT_max_C
speE,Spermidine synthase,P09158,SPMSNo1,,Topt_i,0.0,False,False,CT_max_C
hemL,Glutamate-1-semialdehyde aminotransferase,P23893,G1SATNo1,,Topt_i,0.0005390948239892,False,True,CT_max_C
kdsB,3-deoxy-manno-octulosonate cytidylyltransferase,P04951,KDOCT2No1,,Topt_i,0.0002230091289496,False,False,CT_max_C
fadJ,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA),P77399,ECOAH3No1,,Topt_i,5.070856792235718e-05,False,False,CT_max_C
fadB,3-hydroxyacyl-CoA dehydratase (3-hydroxyoctanoyl-CoA),P21177,ECOAH3No2,,Topt_i,0.0,False,False,CT_max_C
galT,UDPglucose--hexose-1-phosphate uridylyltransferase,P09148,UGLTNo1,,Topt_i,0.0,False,False,CT_max_C
lpxL,Endotoxin Synthesis (lauroyl transferase),P0ACV0,EDTXS1No1,,Topt_i,0.0,False,False,CT_max_C
dxs,1-deoxy-D-xylulose 5-phosphate synthase,P77488,DXPSNo1,,Topt_i,0.0001812967657129,False,True,CT_max_C
eda,Oxaloacetate decarboxylase,P0A955,OAADCNo1,,Topt_i,0.0,False,False,CT_max_C
uxuA,D-mannonate hydrolyase,P24215,MNNHNo1,,Topt_i,0.0,False,False,CT_max_C
ispE,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,P62615,CDPMEKNo1,,Topt_i,0.0001316163511317,False,True,niche_width_C
lpxM,Endotoxin Synthesis (myristoyl transferase),P24205,EDTXS2No1,,Topt_i,0.0,False,False,CT_max_C
,Altronate hydrolase,P42604,ALTRHNo1,,Topt_i,0.0,False,False,CT_max_C
ispF,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",P62617,MECDPSNo1,,Topt_i,0.0001607872246911,False,False,CT_max_C
uxaC,Glucuronate isomerase (D-glucuronate),P0A8G3,GUI1No1,,Topt_i,0.0,False,False,CT_max_C
,Endotoxin Synthesis (palmitoleoyl ACP),P0ACV2,EDTXS3No1,,Topt_i,0.0,False,False,CT_max_C
glmM,Phosphoglucosamine mutase,P31120,PGAMTNo1,,Topt_i,0.0,False,False,CT_max_C
kdgK,2-dehydro-3-deoxygluconokinase,P37647,DDGLKNo1,,Topt_i,0.0,False,False,CT_max_C
lpxM,Endotoxin Synthesis (myristoyl transferase),P24205,EDTXS4No1,,Topt_i,0.0,False,False,CT_max_C
,Xylose isomerase,P00944,XYLI2No1,,Topt_i,0.0004912512838344,False,False,CT_max_C
,Phosphomannomutase,P24175,PMANMNo1,,Topt_i,0.0,False,False,CT_max_C
aceA,Isocitrate lyase,P0A9G6,ICLNo1,,Topt_i,0.0,False,False,CT_max_C
glmU,UDP-N-acetylglucosamine diphosphorylase,P0ACC7,UAGDPNo1,,Topt_i,0.0205384641846164,False,True,CT_max_C
murA,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,P0A749,UAGCVTNo1,,Topt_i,0.0004079073716339,False,True,niche_width_C
murI,Glutamate racemase,P22634,GLURNo1,,Topt_i,0.0,False,False,CT_max_C
wecB,UDP-N-acetylglucosamine 2-epimerase,P27828,UAG2ENo1,,Topt_i,0.0,False,False,CT_max_C
gcvH;gcvP;gcvT;lpdA,Glycine Cleavage System,P0A6T9,GLYCLNo1,,Topt_i,0.0,False,False,CT_max_C
nadC,Nicotinate-nucleotide diphosphorylase (carboxylating),P30011,NNDPRNo1,,Topt_i,0.000144193697323,False,True,CT_max_C
mmuM,Homocysteine S-methyltransferase,Q47690,HCYSMTNo1,,Topt_i,0.0,False,False,CT_max_C
fabB,Malonyl-ACP decarboxylase,P0A953,MACPDNo1,,Topt_i,0.0,False,False,CT_max_C
ubiG,3-Dimethylubiquinonol 3-methyltransferase,P17993,DMQMTNo1,,Topt_i,0.0,False,False,CT_max_C
galE,UDPglucose 4-epimerase,P09147,UDPG4ENo1,,Topt_i,0.0,False,False,CT_max_C
,B-galactosidase,P00722,LACZNo1,,Topt_i,0.0,False,False,CT_max_C
treC,Trehalose-6-phosphate hydrolase,P28904,TRE6PHNo1,,Topt_i,0.0,False,False,CT_max_C
,Xylose isomerase,P00944,XYLI1No1,,Topt_i,0.0,False,False,CT_max_C
ppc,Phosphoenolpyruvate carboxylase,P00864,PPCNo1,,Topt_i,0.0,False,False,CT_max_C
entC,Isochorismate synthase,P0AEJ2,ICHORS_copy1No1,,Topt_i,0.0,False,False,CT_max_C
fadB,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),P21177,HACD4No1,,Topt_i,0.0,False,False,CT_max_C
fadJ,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),P77399,HACD4No2,,Topt_i,5.070856792235718e-05,False,False,CT_max_C
ybiV,Glycerol-3-phosphatase,P75792,G3PTNo1,,Topt_i,0.0,False,False,CT_max_C
nagD,Glycerol-3-phosphatase,P0AF24,G3PTNo2,,Topt_i,0.0,False,False,CT_max_C
,Cinnamate dioxygenase,P0ABR5,CINNDONo1,,Topt_i,0.0,False,False,CT_max_C
,"2,3-dihydroxyphenylpropionate dehydrogenase",P0CI31,DHPPDNo1,,Topt_i,0.0,False,False,CT_max_C
fadB,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),P21177,HACD5No1,,Topt_i,0.0,False,False,CT_max_C
fadJ,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),P77399,HACD5No2,,Topt_i,5.070856792235718e-05,False,False,CT_max_C
,"2,3-dihydroxycinnamate dehydrogenase",P0CI31,DHCINDNo1,,Topt_i,0.0,False,False,CT_max_C
fadJ,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),P77399,HACD7No1,,Topt_i,3.9619595263063255e-05,False,False,CT_max_C
fadB,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),P21177,HACD7No2,,Topt_i,0.0,False,False,CT_max_C
,Citrate lyase,P0A6G5,CITLNo1,,Topt_i,0.0,False,False,CT_max_C
,GDP-4-oxo-L-fucose reductase,P32055,GOFUCRNo1,,Topt_i,0.0,False,False,CT_max_C
pdxK,Pyridoxal kinase,P40191,PYDXKNo1,,Topt_i,8.294786621349665e-07,False,False,CT_max_C
pdxY,Pyridoxal kinase,P77150,PYDXKNo2,,Topt_i,0.0,False,False,CT_max_C
,6-hydroxymethyl-dihydropterin pyrophosphokinase,P26281,HPPK2No1,,Topt_i,0.0001170314508847,False,False,CT_max_C
coaD,Pantetheine-phosphate adenylyltransferase,P0A6I6,PTPATiNo1,,Topt_i,0.0001155996234371,False,False,CT_max_C
mak,Hexokinase (D-fructose:ATP),P23917,HEX7No1,,Topt_i,4.073347868937755e-06,False,False,CT_max_C
dxr,1-deoxy-D-xylulose reductoisomerase,P45568,DXPRIiNo1,,Topt_i,4.1033029072914945e-05,False,False,CT_max_C
ribA,GTP cyclohydrolase II (25drapp),P0A7I7,GTPCII2No1,,Topt_i,0.0002887991091612,False,False,CT_max_C
cysD;cysN,Sulfate adenyltransferase,P21156,SADT2No1,,Topt_i,0.0,False,False,CT_max_C
ubiD,Octaprenyl-hydroxybenzoate decarboxylase,P0AAB4,OPHBDCNo1,,Topt_i,0.0,False,False,CT_max_C
aas;acpP,Acyl-[acyl-carrier-protein] synthetase (n-C14:0),P0A6A8,AACPS1No1,,Topt_i,0.0,False,False,CT_max_C
ubiG,2-octaprenyl-6-hydroxyphenol methylase,P17993,OHPHMNo1,,Topt_i,0.0,False,False,CT_max_C
glyA,"Glycine hydroxymethyltransferase, reversible",P0A825,GHMT2rNo1,,Topt_i,0.0,False,False,CT_max_C
pyrD,Dihydoorotic acid dehydrogenase (quinone8),P0A7E1,DHORD2No1,,Topt_i,0.0,False,False,CT_max_C
,"Lacaldehyde reductase (S-propane-1,2-diol forming)",P0A9S1,LCARSNo1,,Topt_i,0.0,False,False,CT_max_C
adhP,Alcohol dehydrogenase (glycerol),P39451,ALCD19No1,,Topt_i,0.0,False,False,CT_max_C
adhE,Alcohol dehydrogenase (glycerol),P0A9Q7,ALCD19No2,,Topt_i,0.0,False,False,CT_max_C
,Rhamnulose-1-phosphate aldolase,P32169,RMPANo1,,Topt_i,0.0,False,False,CT_max_C
,Sorbitol-6-phosphate dehydrogenase,P05707,SBTPDNo1,,Topt_i,0.0,False,False,CT_max_C
pfkA,Phosphofructokinase,P0A796,PFK_2No1,,Topt_i,0.0,False,False,CT_max_C
gatD,Galactitol-1-phosphate dehydrogenase,P0A9S3,GLTPDNo1,,Topt_i,0.0,False,False,CT_max_C
,Acetyl-CoA:acetoacetyl-CoA transferase,P76458,ACACCTNo1,,Topt_i,0.0,False,False,CT_max_C
,Acetyl-CoA:acetoacetyl-CoA transferase,P37766,ACACCTNo2,,Topt_i,0.0,False,False,CT_max_C
,Succinyl-diaminopimelate desuccinylase,P0AED7,SDPDSNo1,,Topt_i,0.0001037182682755,False,False,CT_max_C
,Acetyl-CoA:butyrate-CoA transferase,P76458,BUTCTNo1,,Topt_i,0.0,False,False,CT_max_C
kbaZ,Tagatose-bisphosphate aldolase,P0AB74,TGBPANo1,,Topt_i,0.0,False,False,CT_max_C
gatY;gatZ,Tagatose-bisphosphate aldolase,P0C8J6,TGBPANo2,,Topt_i,0.0,False,False,CT_max_C
uxuB,Mannonate oxidoreductase,P39160,MANAONo1,,Topt_i,0.0,False,False,CT_max_C
,Tagaturonate reductase,P0A6L7,TAGURrNo1,,Topt_i,0.0,False,False,CT_max_C
ynfE;ynfF,Dimethyl sulfoxide reductase (Menaquinol 8),P0AAJ1,DMSOR1No1,,Topt_i,0.0,False,False,CT_max_C
dmsA;dmsB,Dimethyl sulfoxide reductase (Menaquinol 8),P18775,DMSOR1No2,,Topt_i,0.0,False,False,CT_max_C
gph,Phosphoglycolate phosphatase,P32662,PGLYCPNo1,,Topt_i,0.0,False,False,CT_max_C
ghrB,2-dehydro-L-gulonate reductase (NADH),P37666,2DGULRxNo1,,Topt_i,0.0,False,False,CT_max_C
ghrB,"2,5-diketo-D-gluconate reductase (NADPH)",P37666,DKGLCNR2yNo1,,Topt_i,0.0,False,False,CT_max_C
rfbA,Glucose-1-phosphate thymidylyltransferase,P37744,G1PTTNo1,,Topt_i,0.0,False,False,CT_max_C
rffH,Glucose-1-phosphate thymidylyltransferase,P61887,G1PTTNo2,,Topt_i,0.0,False,False,CT_max_C
rffG,"DTDPglucose 4,6-dehydratase",P27830,TDPGDHNo1,,Topt_i,0.0,False,False,CT_max_C
rfbB,"DTDPglucose 4,6-dehydratase",P37759,TDPGDHNo2,,Topt_i,0.0,False,False,CT_max_C
pabA;pabB,4-amino-4-deoxychorismate synthase,P00903,ADCSNo1,,Topt_i,0.0005511059217643,False,False,CT_max_C
pabC,4-aminobenzoate synthase,P28305,ADCLNo1,,Topt_i,1.1182204367027826e-06,False,False,CT_max_C
ubiC,4-aminobenzoate synthase,P26602,ADCLNo2,,Topt_i,0.0,False,False,CT_max_C
ghrB,2-dehydro-L-gulonate reductase (NADPH),P37666,2DGULRyNo1,,Topt_i,0.0,False,False,CT_max_C
dhaK;dhaL;dhaM;ptsH;ptsI,Dihydroxyacetone phosphotransferase,P08839,DHAPTNo1,,Topt_i,0.0,False,False,CT_max_C
glf,UDPgalactopyranose mutase,P37747,UDPGALMNo1,,Topt_i,0.0,False,False,CT_max_C
rfbC,"DTDP-4-dehydrorhamnose 3,5-epimerase",P37745,TDPDRENo1,,Topt_i,0.0,False,False,CT_max_C
rfbD,DTDP-4-dehydrorhamnose reductase,P37760,TDPDRRNo1,,Topt_i,0.0,False,False,CT_max_C
cmk,UMP kinase,P0A6I0,UMPKNo1,,Topt_i,0.0,False,False,CT_max_C
pyrH,UMP kinase,P0A7E9,UMPKNo2,,Topt_i,0.0001195001475898,False,False,CT_max_C
,Alpha-ribazole 5-phosphate phosphatase,P52086,RZ5PPNo1,,Topt_i,0.0,False,False,CT_max_C
,2-dehydro-3-deoxy-6-phosphogalactonate aldolase,Q6BF16,DDPGALANo1,,Topt_i,0.0,False,False,CT_max_C
tdk,Deoxyuridine kinase (ATP:Deoxyuridine),P23331,DURIK1No1,,Topt_i,0.0,False,False,CT_max_C
glpA;glpB;glpC,Glycerol-3-phosphate dehydrogenase (menaquinone-8),P0A996,G3PD6No1,,Topt_i,0.0,False,False,CT_max_C
,Allantoinase,P77671,ALLTNNo1,,Topt_i,0.0,False,False,CT_max_C
murB,UDP-N-acetylenolpyruvoylglucosamine reductase,P08373,UAPGRNo1,,Topt_i,0.0004402158806181,False,False,CT_max_C
upp,Uracil phosphoribosyltransferase,P0A8F0,UPPRTNo1,,Topt_i,0.0,False,False,CT_max_C
surE,5'-nucleotidase (GMP),P0A840,NTD9No1,,Topt_i,0.0,False,False,CT_max_C
,5'-nucleotidase (GMP),P64636,NTD9No2,,Topt_i,0.0,False,False,CT_max_C
,5'-nucleotidase (GMP),P76514,NTD9No3,,Topt_i,0.0,False,False,CT_max_C
nagD,5'-nucleotidase (GMP),P0AF24,NTD9No4,,Topt_i,0.0,False,False,CT_max_C
pyrG,CTP synthase (glutamine),P0A7E5,CTPS2No1,,Topt_i,0.0264628889027362,False,True,CT_max_C
surE,5'-nucleotidase (dUMP),P0A840,NTD1No1,,Topt_i,0.0,False,False,CT_max_C
yjjG,5'-nucleotidase (dUMP),P0A8Y1,NTD1No2,,Topt_i,0.0,False,False,CT_max_C
yfbR,5'-nucleotidase (dUMP),P76491,NTD1No3,,Topt_i,0.0,False,False,CT_max_C
,5'-nucleotidase (dUMP),P76514,NTD1No4,,Topt_i,0.0,False,False,CT_max_C
surE,5'-nucleotidase (AMP),P0A840,NTD7No1,,Topt_i,0.0,False,False,CT_max_C
,5'-nucleotidase (AMP),P76514,NTD7No2,,Topt_i,0.0,False,False,CT_max_C
,5'-nucleotidase (AMP),P64636,NTD7No3,,Topt_i,0.0,False,False,CT_max_C
nagD,5'-nucleotidase (AMP),P0AF24,NTD7No4,,Topt_i,0.0,False,False,CT_max_C
mraY,"Phospho-N-acetylmuramoyl-pentapeptide-transferase (meso-2,6-diaminopimelate)",P0A6W3,PAPPT3No1,,Topt_i,0.000378942130357,False,False,CT_max_C
murG,UDP-N-acetylglucosamine-N-acetylmuramyl-(pentapeptide)pyrophosphoryl-undecaprenol N-acetylglucosamine transferase,P17443,UAGPT3No1,,Topt_i,0.0005251897624453,False,False,CT_max_C
adk,Nucleoside-diphosphate kinase (ATP:dCDP),P69441,NDPK7No1,,Topt_i,0.0,False,False,CT_max_C
ndk,Nucleoside-diphosphate kinase (ATP:dCDP),P0A763,NDPK7No2,,Topt_i,0.0,False,False,CT_max_C
kbl,Glycine C-acetyltransferase,P0AB77,GLYATNo1,,Topt_i,0.0,False,False,CT_max_C
rihC,Adenosine hydrolase,P22564,ADNUCNo1,,Topt_i,0.0,False,False,CT_max_C
,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",P63228,GMHEPPANo1,,Topt_i,0.0,False,False,CT_max_C
gmhA,Sedoheptulose 7-phosphate isomerase,P63224,S7PINo1,,Topt_i,0.0,False,False,CT_max_C
trpA;trpB,Tryptophan synthase (indoleglycerol phosphate),P0A877,TRPS3No1,,Topt_i,0.0,False,False,CT_max_C
,Fructose 6-phosphate aldolase,P78055,F6PANo1,,Topt_i,0.0,False,False,CT_max_C
,Fructose 6-phosphate aldolase,P32669,F6PANo2,,Topt_i,0.0,False,False,CT_max_C
hldD,ADP-D-glycero-D-manno-heptose epimerase,P67910,AGMHENo1,,Topt_i,0.0,False,False,CT_max_C
,Gamma-butyrobetainyl-CoA: carnitine CoA transferase,P31572,CRNBTCTNo1,,Topt_i,0.0,False,False,CT_max_C
,Crotonobetainyl-CoA: carnitine CoA transferase,P31572,CRNCBCTNo1,,Topt_i,0.0,False,False,CT_max_C
surE,5'-nucleotidase (XMP),P0A840,NTD10No1,,Topt_i,0.0,False,False,CT_max_C
,Carnityl-CoA dehydratse,P31551,CRNCDHNo1,,Topt_i,0.0,False,False,CT_max_C
hldE,D-glycero-D-manno-hepose 1-phosphate adenyltransferase,P76658,GMHEPATNo1,,Topt_i,0.0,False,False,CT_max_C
apt,Adenine phosphoribosyltransferase,P69503,ADPTNo1,,Topt_i,0.0014079388939482,False,True,niche_width_C
,L-idonate 5-dehydrogenase,P39346,IDONDNo1,,Topt_i,0.0,False,False,CT_max_C
,L-indonate 5-dehydrogenase (NADP),P39346,IDOND2No1,,Topt_i,0.0,False,False,CT_max_C
fre,FAD reductase,P0AEN1,FADRxNo1,,Topt_i,0.0,False,False,CT_max_C
relA,GTP diphosphokinase,P0AG20,GTPDPKNo1,,Topt_i,0.0,False,False,CT_max_C
ghrB,Glycolate dehydrogenase (NAD),P37666,GLYCLTDxNo1,,Topt_i,0.0,False,False,CT_max_C
ghrA,Glycolate dehydrogenase (NAD),P75913,GLYCLTDxNo2,,Topt_i,0.0,False,False,CT_max_C
adk,Adenylate kinase,P69441,ADK1No1,,Topt_i,0.0,False,False,CT_max_C
adk,Nucleoside-diphosphate kinase (ATP:UDP),P69441,NDPK2No1,,Topt_i,0.0,False,False,CT_max_C
ndk,Nucleoside-diphosphate kinase (ATP:UDP),P0A763,NDPK2No2,,Topt_i,0.0001694265111974,False,False,CT_max_C
ndk,Nucleoside-diphosphate kinase (ATP:CDP),P0A763,NDPK3No1,,Topt_i,7.21089411198615e-05,False,False,CT_max_C
adk,Nucleoside-diphosphate kinase (ATP:CDP),P69441,NDPK3No2,,Topt_i,0.0,False,False,CT_max_C
ghrA,Hydroxypyruvate reductase (NADPH),P75913,HPYRRyNo1,,Topt_i,0.0,False,False,CT_max_C
ghrB,Hydroxypyruvate reductase (NADPH),P37666,HPYRRyNo2,,Topt_i,0.0,False,False,CT_max_C
adk,Nucleoside-diphosphate kinase (ATP:dTDP),P69441,NDPK4No1,,Topt_i,0.0,False,False,CT_max_C
ndk,Nucleoside-diphosphate kinase (ATP:dTDP),P0A763,NDPK4No2,,Topt_i,1.0424150723149863e-05,False,False,CT_max_C
argE,Acetylornithine deacetylase,P23908,ACODANo1,,Topt_i,0.0,False,False,CT_max_C
add,Adenosine deaminase,P22333,ADANo1,,Topt_i,0.0,False,False,CT_max_C
add,Deoxyadenosine deaminase,P22333,DADANo1,,Topt_i,0.0,False,False,CT_max_C
ade,Adenine deaminase,P31441,ADDNo1,,Topt_i,0.0,False,False,CT_max_C
hemH,Ferrochelatase,P23871,FCLTNo1,,Topt_i,0.0,False,False,CT_max_C
yfeX,Ferrochelatase,P76536,FCLTNo2,,Topt_i,6.539873793232153e-09,False,False,CT_max_C
efeB,Ferrochelatase,P31545,FCLTNo3,,Topt_i,0.0,False,False,CT_max_C
,Hydroxybenzoate octaprenyltransferase,P0AGK1,HBZOPTNo1,,Topt_i,0.0,False,False,CT_max_C
coaA,Pantothenate kinase,P0A6I3,PNTKNo1,,Topt_i,0.00020302361371,False,False,CT_max_C
purA,Adenylosuccinate synthase,P0A7D4,ADSSNo1,,Topt_i,0.0,False,False,CT_max_C
nagA,N-acetylglucosamine-6-phosphate deacetylase,P0AF18,AGDCNo1,,Topt_i,0.0,False,False,CT_max_C
ispB,Octaprenyl pyrophosphate synthase,P0AD57,OCTDPSNo1,,Topt_i,2.0701670015886977e-05,False,False,CT_max_C
ansA,L-asparaginase,P0A962,ASNNNo1,,Topt_i,0.0,False,False,CT_max_C
iaaA,L-asparaginase,P37595,ASNNNo2,,Topt_i,0.0,False,False,CT_max_C
,Dephospho-CoA kinase,P0A6I9,DPCOAKNo1,,Topt_i,0.0024479362243866,False,True,niche_width_C
thiM,Hydroxyethylthiazole kinase,P76423,HETZKNo1,,Topt_i,0.0,False,False,CT_max_C
asnA,Asparagine synthetase,P00963,ASNS2No1,,Topt_i,0.0669472224562394,True,True,CT_max_C
asnB,Asparagine synthetase,P22106,ASNS2No2,,Topt_i,0.0,False,False,CT_max_C
pyrB;pyrI,Aspartate carbamoyltransferase,P0A786,ASPCTNo1,,Topt_i,0.0,False,False,CT_max_C
pyrB,Aspartate carbamoyltransferase,P0A786,ASPCTNo2,,Topt_i,0.0,False,False,CT_max_C
kdsA,3-deoxy -D-manno-octulosonic -acid 8-phosphate synthase,P0A715,KDOPSNo1,,Topt_i,0.0200043226469931,False,True,CT_max_C
kdsC,3-deoxy-manno-octulosonate-8-phosphatase,P0ABZ4,KDOPPNo1,,Topt_i,0.0004556907027001,False,False,CT_max_C
ispH,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (dmpp),P62623,DMPPSNo1,,Topt_i,6.930902404734369e-05,False,False,CT_max_C
acpP;fabD,Malonyl-CoA-ACP transacylase,P0A6A8,MCOATANo1,,Topt_i,4.302986667262927e-05,False,False,CT_max_C
ispH,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp),P62623,IPDPSNo1,,Topt_i,0.0005262998192947,False,False,CT_max_C
,Arginine succinyltransferase,P0AE37,ASTNo1,,Topt_i,0.0,False,False,CT_max_C
,Succinylglutamate desuccinylase,P76215,SGDSNo1,,Topt_i,0.0,False,False,CT_max_C
,Cyanate aminohydrolase,P00816,CYNTAHNo1,,Topt_i,0.0,False,False,CT_max_C
dapF,Diaminopimelate epimerase,P0A6K1,DAPENo1,,Topt_i,0.0001018091721879,False,False,CT_max_C
dapB,Dihydrodipicolinate reductase (NADPH),P04036,DHDPRyNo1,,Topt_i,0.0,False,False,CT_max_C
thrB,Homoserine kinase,P00547,HSKNo1,,Topt_i,0.0,False,False,CT_max_C
argD,Succinyldiaminopimelate transaminase,P18335,SDPTANo1,,Topt_i,0.0,False,False,CT_max_C
puuE,Succinyldiaminopimelate transaminase,P50457,SDPTANo2,,Topt_i,0.0,False,False,CT_max_C
astC,Succinyldiaminopimelate transaminase,P77581,SDPTANo3,,Topt_i,0.0,False,False,CT_max_C
gabT,Succinyldiaminopimelate transaminase,P22256,SDPTANo4,,Topt_i,0.0,False,False,CT_max_C
serC,Succinyldiaminopimelate transaminase,P23721,SDPTANo5,,Topt_i,0.0,False,False,CT_max_C
gss,Glutathionylspermidine amidase,P0AES0,GSPMDANo1,,Topt_i,0.0,False,False,CT_max_C
gss,Glutathionylspermidine synthetase,P0AES0,GSPMDSNo1,,Topt_i,0.0,False,False,CT_max_C
,Guanine deaminase,P76641,GUADNo1,,Topt_i,0.0,False,False,CT_max_C
thrC,Threonine synthase,P00934,THRSNo1,,Topt_i,0.0,False,False,CT_max_C
metAS,Homoserine O-succinyltransferase,P07623,HSSTNo1,,Topt_i,0.0,False,False,CT_max_C
pheA,Prephenate dehydratase,P0A9J8,PPNDHNo1,,Topt_i,0.0,False,False,CT_max_C
dmsA;dmsB,Trimethylamine N-oxide reductase (menaquinol 8),P18775,TMAOR1No1,,Topt_i,0.0,False,False,CT_max_C
ynfE;ynfF,Trimethylamine N-oxide reductase (menaquinol 8),P0AAJ1,TMAOR1No2,,Topt_i,0.0,False,False,CT_max_C
dmsA;dmsB,Trimethylamine N-oxide reductase (demethylmenaquinol 8),P18775,TMAOR2No1,,Topt_i,0.0,False,False,CT_max_C
gmk,Deoxyguanylate kinase (dGMP:ATP),P60546,DGK1No1,,Topt_i,0.0,False,False,CT_max_C
tmk,DTMP kinase,P0A720,DTMPKNo1,,Topt_i,9.084392487667684e-05,False,False,CT_max_C
