rxn_id,enzyme_id,parameter,ident,top_descriptor,identifiable_from_growth,refined
NTD7No3,P64636,Topt_i,0.0,CT_max_C,False,False
NTD7No4,P0AF24,Topt_i,0.0,CT_max_C,False,False
PAPPT3No1,P0A6W3,Topt_i,0.0003789421303570093,CT_max_C,False,False
UAGPT3No1,P17443,Topt_i,0.0005251897624453256,CT_max_C,False,False
NDPK7No1,P69441,Topt_i,0.0,CT_max_C,False,False
NDPK7No2,P0A763,Topt_i,0.0,CT_max_C,False,False
GLYATNo1,P0AB77,Topt_i,0.0,CT_max_C,False,False
ADNUCNo1,P22564,Topt_i,0.0,CT_max_C,False,False
GMHEPPANo1,P63228,Topt_i,0.0,CT_max_C,False,False
S7PINo1,P63224,Topt_i,0.0,CT_max_C,False,False
TRPS3No1,P0A877,Topt_i,0.0,CT_max_C,False,False
F6PANo1,P78055,Topt_i,0.0,CT_max_C,False,False
F6PANo2,P32669,Topt_i,0.0,CT_max_C,False,False
AGMHENo1,P67910,Topt_i,0.0,CT_max_C,False,False
CRNBTCTNo1,P31572,Topt_i,0.0,CT_max_C,False,False
CRNCBCTNo1,P31572,Topt_i,0.0,CT_max_C,False,False
NTD10No1,P0A840,Topt_i,0.0,CT_max_C,False,False
CRNCDHNo1,P31551,Topt_i,0.0,CT_max_C,False,False
GMHEPATNo1,P76658,Topt_i,0.0,CT_max_C,False,False
ADPTNo1,P69503,Topt_i,0.001407938893948258,niche_width_C,False,True
IDONDNo1,P39346,Topt_i,0.0,CT_max_C,False,False
IDOND2No1,P39346,Topt_i,0.0,CT_max_C,False,False
FADRxNo1,P0AEN1,Topt_i,0.0,CT_max_C,False,False
GTPDPKNo1,P0AG20,Topt_i,0.0,CT_max_C,False,False
GLYCLTDxNo1,P37666,Topt_i,0.0,CT_max_C,False,False
GLYCLTDxNo2,P75913,Topt_i,0.0,CT_max_C,False,False
ADK1No1,P69441,Topt_i,0.0,CT_max_C,False,False
NDPK2No1,P69441,Topt_i,0.0,CT_max_C,False,False
NDPK2No2,P0A763,Topt_i,0.0001694265111974831,CT_max_C,False,False
NDPK3No1,P0A763,Topt_i,7.21089411198615e-05,CT_max_C,False,False
NDPK3No2,P69441,Topt_i,0.0,CT_max_C,False,False
HPYRRyNo1,P75913,Topt_i,0.0,CT_max_C,False,False
HPYRRyNo2,P37666,Topt_i,0.0,CT_max_C,False,False
NDPK4No1,P69441,Topt_i,0.0,CT_max_C,False,False
NDPK4No2,P0A763,Topt_i,1.0424150723149865e-05,CT_max_C,False,False
ACODANo1,P23908,Topt_i,0.0,CT_max_C,False,False
ADANo1,P22333,Topt_i,0.0,CT_max_C,False,False
DADANo1,P22333,Topt_i,0.0,CT_max_C,False,False
ADDNo1,P31441,Topt_i,0.0,CT_max_C,False,False
FCLTNo1,P23871,Topt_i,0.0,CT_max_C,False,False
FCLTNo2,P76536,Topt_i,6.5398737932321535e-09,CT_max_C,False,False
FCLTNo3,P31545,Topt_i,0.0,CT_max_C,False,False
HBZOPTNo1,P0AGK1,Topt_i,0.0,CT_max_C,False,False
PNTKNo1,P0A6I3,Topt_i,0.00020302361371003007,CT_max_C,False,False
ADSSNo1,P0A7D4,Topt_i,0.0,CT_max_C,False,False
AGDCNo1,P0AF18,Topt_i,0.0,CT_max_C,False,False
OCTDPSNo1,P0AD57,Topt_i,2.0701670015886974e-05,CT_max_C,False,False
ASNNNo1,P0A962,Topt_i,0.0,CT_max_C,False,False
ASNNNo2,P37595,Topt_i,0.0,CT_max_C,False,False
DPCOAKNo1,P0A6I9,Topt_i,0.002447936224386695,niche_width_C,False,True
HETZKNo1,P76423,Topt_i,0.0,CT_max_C,False,False
ASNS2No1,P00963,Topt_i,0.06694722245623949,CT_max_C,True,True
ASNS2No2,P22106,Topt_i,0.0,CT_max_C,False,False
ASPCTNo1,P0A786,Topt_i,0.0,CT_max_C,False,False
ASPCTNo2,P0A786,Topt_i,0.0,CT_max_C,False,False
KDOPSNo1,P0A715,Topt_i,0.02000432264699315,CT_max_C,False,True
KDOPPNo1,P0ABZ4,Topt_i,0.0004556907027001855,CT_max_C,False,False
DMPPSNo1,P62623,Topt_i,6.930902404734369e-05,CT_max_C,False,False
MCOATANo1,P0A6A8,Topt_i,4.302986667262927e-05,CT_max_C,False,False
IPDPSNo1,P62623,Topt_i,0.0005262998192947569,CT_max_C,False,False
ASTNo1,P0AE37,Topt_i,0.0,CT_max_C,False,False
SGDSNo1,P76215,Topt_i,0.0,CT_max_C,False,False
CYNTAHNo1,P00816,Topt_i,0.0,CT_max_C,False,False
DAPENo1,P0A6K1,Topt_i,0.00010180917218799509,CT_max_C,False,False
DHDPRyNo1,P04036,Topt_i,0.0,CT_max_C,False,False
HSKNo1,P00547,Topt_i,0.0,CT_max_C,False,False
SDPTANo1,P18335,Topt_i,0.0,CT_max_C,False,False
SDPTANo2,P50457,Topt_i,0.0,CT_max_C,False,False
SDPTANo3,P77581,Topt_i,0.0,CT_max_C,False,False
SDPTANo4,P22256,Topt_i,0.0,CT_max_C,False,False
SDPTANo5,P23721,Topt_i,0.0,CT_max_C,False,False
GSPMDANo1,P0AES0,Topt_i,0.0,CT_max_C,False,False
GSPMDSNo1,P0AES0,Topt_i,0.0,CT_max_C,False,False
GUADNo1,P76641,Topt_i,0.0,CT_max_C,False,False
THRSNo1,P00934,Topt_i,0.0,CT_max_C,False,False
HSSTNo1,P07623,Topt_i,0.0,CT_max_C,False,False
PPNDHNo1,P0A9J8,Topt_i,0.0,CT_max_C,False,False
TMAOR1No1,P18775,Topt_i,0.0,CT_max_C,False,False
TMAOR1No2,P0AAJ1,Topt_i,0.0,CT_max_C,False,False
TMAOR2No1,P18775,Topt_i,0.0,CT_max_C,False,False
DGK1No1,P60546,Topt_i,0.0,CT_max_C,False,False
DTMPKNo1,P0A720,Topt_i,9.084392487667683e-05,CT_max_C,False,False
NDPK1No1,P69441,Topt_i,0.0,CT_max_C,False,False
NDPK1No2,P0A763,Topt_i,0.0004191463918743955,CT_max_C,False,False
TRDRNo1,P0AA25,Topt_i,0.0,CT_max_C,False,False
TRDRNo2,P0AGG4,Topt_i,0.0,CT_max_C,False,False
DDPANo1,P00888,Topt_i,4.185589464915429e-06,CT_max_C,False,False
DDPANo2,P0AB91,Topt_i,0.0,CT_max_C,False,False
DDPANo3,P00887,Topt_i,0.0,CT_max_C,False,False
NMNDANo1,P0A6G3,Topt_i,0.0,CT_max_C,False,False
NNAMNo1,P21369,Topt_i,0.0,CT_max_C,False,False
P5CDNo1,P09546,Topt_i,0.0,CT_max_C,False,False
PGMTNo1,P77475,Topt_i,0.0,CT_max_C,False,False
PGMTNo2,P36938,Topt_i,0.0,CT_max_C,False,False
PGMTNo3,P77366,Topt_i,0.0,CT_max_C,False,False
FRUKNo1,P0AEW9,Topt_i,0.0,CT_max_C,False,False
SPMDAT1No1,P0A951,Topt_i,0.0,CT_max_C,False,False
RHCCENo1,P45578,Topt_i,0.0014406509816600587,niche_width_C,False,True
KG6PDCNo1,P39304,Topt_i,0.0,CT_max_C,False,False
KG6PDCNo2,P37678,Topt_i,0.0,CT_max_C,False,False
SPMDAT2No1,P0A951,Topt_i,0.0,CT_max_C,False,False
TDPADGATNo1,P27832,Topt_i,0.0,CT_max_C,False,False
MALSNo1,P08997,Topt_i,0.0,CT_max_C,False,False
MALSNo2,P37330,Topt_i,0.0,CT_max_C,False,False
X5PL3ENo1,P39305,Topt_i,0.0,CT_max_C,False,False
X5PL3ENo2,P37679,Topt_i,0.0,CT_max_C,False,False
DOGULNRNo1,P37672,Topt_i,0.0,CT_max_C,False,False
TRE6PPNo1,P31678,Topt_i,0.0,CT_max_C,False,False
BETALDHxNo1,P17445,Topt_i,0.0,CT_max_C,False,False
BETALDHyNo1,P17445,Topt_i,0.0,CT_max_C,False,False
MLTG3No1,P21517,Topt_i,0.0,CT_max_C,False,False
ADPRDPNo1,P45799,Topt_i,0.0,CT_max_C,False,False
ADPRDPNo2,Q93K97,Topt_i,0.0,CT_max_C,False,False
DKGLCNR1No1,Q46857,Topt_i,0.0,CT_max_C,False,False
DKGLCNR1No2,P30863,Topt_i,0.0,CT_max_C,False,False
NADTRHDNo1,P27306,Topt_i,0.0,CT_max_C,False,False
AACPS2No1,P0A6A8,Topt_i,0.0,CT_max_C,False,False
FMNRx2No1,P0AEN1,Topt_i,0.0,CT_max_C,False,False
FMNRx2No2,P80644,Topt_i,0.0,CT_max_C,False,False
FMNRx2No3,P17846,Topt_i,0.0,CT_max_C,False,False
ACPS1No1,P24224,Topt_i,0.0,CT_max_C,False,False
ACPS1No2,P37623,Topt_i,0.0,CT_max_C,False,False
ARAINo1,P08202,Topt_i,0.0,CT_max_C,False,False
M1PDNo1,P09424,Topt_i,0.0,CT_max_C,False,False
G3PD2No1,P0A6S7,Topt_i,0.0,CT_max_C,False,False
GALS3No1,P06720,Topt_i,0.0,CT_max_C,False,False
FCINo1,P69922,Topt_i,0.0,CT_max_C,False,False
FCLKNo1,P11553,Topt_i,0.0,CT_max_C,False,False
FCLPANo1,Q46890,Topt_i,0.0,CT_max_C,False,False
FCLPANo2,P0AB87,Topt_i,0.0,CT_max_C,False,False
GMPS2No1,P04079,Topt_i,0.0,CT_max_C,False,False
AMPNNo1,P0AE12,Topt_i,0.0,CT_max_C,False,False
GSNKNo1,P0AEW6,Topt_i,0.0,CT_max_C,False,False
ACCOALNo1,P27550,Topt_i,0.0,CT_max_C,False,False
ACCOALNo2,P77495,Topt_i,0.0,CT_max_C,False,False
GALUiNo1,P0AEP3,Topt_i,0.0,CT_max_C,False,False
AACPS3No1,P0A6A8,Topt_i,0.8754373084459706,niche_width_C,True,True
U23GAATNo1,P21645,Topt_i,0.0004950193630493002,CT_max_C,False,False
UAAGDSNo1,P22188,Topt_i,0.002640704511246382,CT_max_C,False,True
AACPS4No1,P0A6A8,Topt_i,1.0,niche_width_C,True,True
UAMASNo1,P17952,Topt_i,0.004350247907329321,CT_max_C,False,True
UAMAGSNo1,P14900,Topt_i,1.0,CT_max_C,True,True
UGLYCHNo1,P77731,Topt_i,0.0,CT_max_C,False,False
NTPP3No1,P52006,Topt_i,0.0,CT_max_C,False,False
NTPP3No2,P0AEY3,Topt_i,0.0,CT_max_C,False,False
NTPP3No3,P77788,Topt_i,0.0,CT_max_C,False,False
NTPP6No1,P0AEY3,Topt_i,0.0,CT_max_C,False,False
NTPP6No2,P75838,Topt_i,0.0,CT_max_C,False,False
NTPP7No1,P0AEY3,Topt_i,0.0,CT_max_C,False,False
NTPP7No2,P52006,Topt_i,0.0,CT_max_C,False,False
NTPP7No3,P25536,Topt_i,0.0,CT_max_C,False,False
OP4ENHNo1,P77608,Topt_i,0.0,CT_max_C,False,False
HOPNTALNo1,P51020,Topt_i,0.0,CT_max_C,False,False
NTPP8No1,P0AEY3,Topt_i,0.0,CT_max_C,False,False
NTPP8No2,P25536,Topt_i,0.0,CT_max_C,False,False
P5CRNo1,P0A9L8,Topt_i,0.0,CT_max_C,False,False
CYANSTNo1,P0A6V5,Topt_i,0.0,CT_max_C,False,False
CYANSTNo2,P55734,Topt_i,0.0,CT_max_C,False,False
CYANSTNo3,P31142,Topt_i,0.0,CT_max_C,False,False
DHPPDA2No1,P25539,Topt_i,1.7790532737927986e-07,CT_max_C,False,False
3HPPPNHNo1,P77397,Topt_i,0.0,CT_max_C,False,False
GMANDNo1,P0AC88,Topt_i,0.0,CT_max_C,False,False
PPCSCTNo1,P52043,Topt_i,0.0,CT_max_C,False,False
CYTDNo1,P0ABF6,Topt_i,0.0,CT_max_C,False,False
AKGDHNo1,P0A9P0,Topt_i,0.0,CT_max_C,False,False
HPYRRxNo1,P75913,Topt_i,0.0,CT_max_C,False,False
HPYRRxNo2,P37666,Topt_i,0.0,CT_max_C,False,False
GLYCDxNo1,P0A9S5,Topt_i,0.0,CT_max_C,False,False
ASP1DCNo1,P0A790,Topt_i,0.0,CT_max_C,False,False
UGMDDSNo1,P11880,Topt_i,0.000551541761428091,CT_max_C,False,False
DCYTDNo1,P0ABF6,Topt_i,0.0,CT_max_C,False,False
DBTSNo1,P13000,Topt_i,0.0,CT_max_C,False,False
DCTPDNo1,P28248,Topt_i,0.0,CT_max_C,False,False
UHGADANo1,P0A725,Topt_i,0.0009759708694354213,CT_max_C,False,True
AMANKNo1,P45425,Topt_i,0.0,CT_max_C,False,False
UAGAATNo1,P0A6A8,Topt_i,0.09760947244298085,niche_width_C,True,True
ATPPRTNo1,P60757,Topt_i,0.0,CT_max_C,False,False
HISTDNo1,P06988,Topt_i,0.0,CT_max_C,False,False
DHDPSNo1,P0A6L2,Topt_i,2.6780737330678187e-05,CT_max_C,False,False
G1PACTNo1,P0ACC7,Topt_i,0.0009554180272823442,CT_max_C,False,True
GARTNo1,P33221,Topt_i,0.0,CT_max_C,False,False
CSNDNo1,P25524,Topt_i,0.0,CT_max_C,False,False
GF6PTANo1,P17169,Topt_i,0.34284835873331715,CT_max_C,True,True
IGPDHNo1,P06987,Topt_i,0.0,CT_max_C,False,False
PRPPSNo1,P0A717,Topt_i,0.0,CT_max_C,False,False
GLUCYSNo1,P0A6W9,Topt_i,0.0,CT_max_C,False,False
PRATPPNo1,P06989,Topt_i,0.0,CT_max_C,False,False
GLUNNo1,P77454,Topt_i,0.0,CT_max_C,False,False
GLUNNo2,P0A6W0,Topt_i,0.0,CT_max_C,False,False
PRMICINo1,P10371,Topt_i,0.0,CT_max_C,False,False
GLUPRTNo1,P0AG16,Topt_i,0.0,CT_max_C,False,False
GMPRNo1,P60560,Topt_i,0.0,CT_max_C,False,False
SERATNo1,P0A9D4,Topt_i,0.0,CT_max_C,False,False
CYSSNo1,P16703,Topt_i,0.0,CT_max_C,False,False
CYSSNo2,P0ABK5,Topt_i,0.0,CT_max_C,False,False
NADS1No1,P18843,Topt_i,0.2453967001356287,CT_max_C,True,True
BPNTNo1,P22255,Topt_i,0.0,CT_max_C,False,False
PAPSRNo1,P0AGG4,Topt_i,0.0,CT_max_C,False,False
PAPSRNo2,P0AA25,Topt_i,0.0,CT_max_C,False,False
ASPKNo1,P00561,Topt_i,0.0,CT_max_C,False,False
ASPKNo2,P00562,Topt_i,0.0,CT_max_C,False,False
ASPKNo3,P08660,Topt_i,0.0003437256250960946,CT_max_C,False,False
ASADNo1,P0A9Q9,Topt_i,0.0,CT_max_C,False,False
DAPDCNo1,P00861,Topt_i,0.0,CT_max_C,False,False
NTRIR2xNo1,P08201,Topt_i,0.0,CT_max_C,False,False
OCBTNo1,P04391,Topt_i,0.0,CT_max_C,False,False
OCBTNo2,P06960,Topt_i,0.0,CT_max_C,False,False
GARFTNo1,P08179,Topt_i,0.0,CT_max_C,False,False
GPDDA1No1,P10908,Topt_i,0.0,CT_max_C,False,False
GPDDA2No1,P10908,Topt_i,0.0,CT_max_C,False,False
PHETA1No1,P04693,Topt_i,0.0,CT_max_C,False,False
PHETA1No2,P00509,Topt_i,0.0,CT_max_C,False,False
PHETA1No3,P0AB80,Topt_i,0.0,CT_max_C,False,False
PPNDNo1,P07023,Topt_i,0.0,CT_max_C,False,False
METATNo1,P0A817,Topt_i,0.0,CT_max_C,False,False
ASCBPLNo1,P39300,Topt_i,0.0,CT_max_C,False,False
ACBIPGTNo1,P0AE76,Topt_i,0.0,CT_max_C,False,False
TRPS1No1,P0A877,Topt_i,0.0,CT_max_C,False,False
PRAMPCNo1,P06989,Topt_i,0.0,CT_max_C,False,False
ADOCBLSNo1,P36561,Topt_i,0.0,CT_max_C,False,False
ADOCBIKNo1,P0AE76,Topt_i,0.0,CT_max_C,False,False
TMPKNo1,P0AGG0,Topt_i,0.00042624165986477057,CT_max_C,False,True
HPPPNDONo1,P0ABR9,Topt_i,0.0,CT_max_C,False,False
MCITL2No1,P77541,Topt_i,0.0,CT_max_C,False,False
DXYLKNo1,P09099,Topt_i,0.0,CT_max_C,False,False
MDH3No1,P33940,Topt_i,0.0,CT_max_C,False,False
SOTANo1,P77581,Topt_i,0.0,CT_max_C,False,False
DHCINDONo1,P0ABR9,Topt_i,0.0,CT_max_C,False,False
SGSADNo1,P76217,Topt_i,0.0,CT_max_C,False,False
HKNDDHNo1,P77044,Topt_i,0.0,CT_max_C,False,False
HKNTDHNo1,P77044,Topt_i,0.0,CT_max_C,False,False
GLYCK2No1,P23524,Topt_i,0.0,CT_max_C,False,False
PTA2No1,P0A9M8,Topt_i,0.0,CT_max_C,False,False
MDH2No1,P33940,Topt_i,0.0,CT_max_C,False,False
ACOTANo1,P77581,Topt_i,0.0,CT_max_C,False,False
ACOTANo2,P18335,Topt_i,0.0,CT_max_C,False,False
ACOTANo3,P22256,Topt_i,0.0,CT_max_C,False,False
ACOTANo4,P50457,Topt_i,0.0,CT_max_C,False,False
GPDDA5No1,P10908,Topt_i,0.0,CT_max_C,False,False
PDX5PSNo1,P0A794,Topt_i,0.0,CT_max_C,False,False
PPBNGSNo1,P0ACB2,Topt_i,8.032763656301728e-05,CT_max_C,False,False
ENTCSNo1,P19925,Topt_i,0.0,CT_max_C,False,False
SULRNo1,P17846,Topt_i,0.0,CT_max_C,False,False
MANPGHNo1,P54746,Topt_i,0.0,CT_max_C,False,False
URDGLYCDNo1,P77555,Topt_i,0.0,CT_max_C,False,False
CBMKrNo1,P37306,Topt_i,0.0,CT_max_C,False,False
PPNCL2No1,P0ABQ0,Topt_i,0.028976227081695723,CT_max_C,False,True
PRAGSrNo1,P15640,Topt_i,0.0,CT_max_C,False,False
PRFGSNo1,P15254,Topt_i,0.0,CT_max_C,False,False
AMANAPErNo1,P0A761,Topt_i,0.0,CT_max_C,False,False
ACM6PHNo1,P76535,Topt_i,0.0,CT_max_C,False,False
NNATrNo1,P0A752,Topt_i,0.0,CT_max_C,False,False
CYTDHNo1,P33022,Topt_i,0.0,CT_max_C,False,False
CYTDHNo2,P41409,Topt_i,0.0,CT_max_C,False,False
CYTDHNo3,P22564,Topt_i,0.0,CT_max_C,False,False
ETHAALNo1,P0AEJ6,Topt_i,0.0,CT_max_C,False,False
MAN1PT2No1,P24174,Topt_i,0.0,CT_max_C,False,False
PSERTNo1,P23721,Topt_i,0.0,CT_max_C,False,False
AP4AHNo1,P05637,Topt_i,0.0,CT_max_C,False,False
AP5AHNo1,P05637,Topt_i,0.0,CT_max_C,False,False
ADNCYCNo1,P00936,Topt_i,0.0,CT_max_C,False,False
AIRC2No1,P09029,Topt_i,0.0,CT_max_C,False,False
GAPDNo1,P0A9B2,Topt_i,0.0,CT_max_C,False,False
MI1PPNo1,P0ADG4,Topt_i,0.0,CT_max_C,False,False
MCITSNo1,P31660,Topt_i,0.0,CT_max_C,False,False
PPAKrNo1,P11868,Topt_i,0.0,CT_max_C,False,False
HEX1No1,P0A6V8,Topt_i,0.0,CT_max_C,False,False
GNDNo1,P00350,Topt_i,0.0,CT_max_C,False,False
TAUDONo1,P37610,Topt_i,0.0,CT_max_C,False,False
NTP3No1,P39286,Topt_i,0.0,CT_max_C,False,False
NTP3No2,P24203,Topt_i,0.0,CT_max_C,False,False
NTP3No3,P0AAN3,Topt_i,0.0,CT_max_C,False,False
NTP3No4,P27254,Topt_i,0.0,CT_max_C,False,False
NTP3No5,P33030,Topt_i,0.0,CT_max_C,False,False
NTP3No6,P14081,Topt_i,0.0,CT_max_C,False,False
NTP3No7,P25519,Topt_i,0.0,CT_max_C,False,False
PPM2No1,P0A6K6,Topt_i,0.0,CT_max_C,False,False
MOAT2No1,P0AC75,Topt_i,0.00014729278827156902,CT_max_C,False,True
G6PDH2rNo1,P0AC53,Topt_i,0.0,CT_max_C,False,False
ME2No1,P76558,Topt_i,0.0,CT_max_C,False,False
ARGSLNo1,P11447,Topt_i,0.0,CT_max_C,False,False
CBPSNo1,P00968,Topt_i,0.0,CT_max_C,False,False
GLU5KNo1,P0A7B5,Topt_i,0.0,CT_max_C,False,False
IPPSNo1,P09151,Topt_i,0.0,CT_max_C,False,False
ACOATANo1,P0A6A8,Topt_i,0.0,CT_max_C,False,False
NADH5No1,P00393,Topt_i,0.0,CT_max_C,False,False
NADH5No2,P0A754,Topt_i,0.0,CT_max_C,False,False
NADH5No3,P0AGE6,Topt_i,0.0,CT_max_C,False,False
NADH5No4,P0A8G6,Topt_i,0.0,CT_max_C,False,False
MOHMTNo1,P31057,Topt_i,0.0,CT_max_C,False,False
MLTG2No1,P21517,Topt_i,0.0,CT_max_C,False,False
MLTG1No1,P21517,Topt_i,0.0,CT_max_C,False,False
AMALT3No1,P15977,Topt_i,0.0,CT_max_C,False,False
MLTP3No1,P00490,Topt_i,0.0,CT_max_C,False,False
SPODMNo1,P00448,Topt_i,0.0,CT_max_C,False,False
SPODMNo2,P0AGD3,Topt_i,0.0,CT_max_C,False,False
AHCYSNSNo1,P0AF12,Topt_i,5.760982634068701e-05,CT_max_C,False,False
ACNMLNo1,P0A6L4,Topt_i,0.0,CT_max_C,False,False
TMKNo1,P75948,Topt_i,3.9308510589009596e-07,CT_max_C,False,False
NTPP4No1,P77788,Topt_i,0.0,CT_max_C,False,False
NTPP4No2,P0AEY3,Topt_i,0.0,CT_max_C,False,False
GMPSNo1,P04079,Topt_i,0.0,CT_max_C,False,False
CATNo1,P21179,Topt_i,0.001468884460401513,niche_width_C,False,True
CATNo2,P13029,Topt_i,0.0,CT_max_C,False,False
UDPGDNo1,P76373,Topt_i,0.0,CT_max_C,False,False
SERASrNo1,P11454,Topt_i,0.0,CT_max_C,False,False
GLCRDNo1,Q46915,Topt_i,0.0,CT_max_C,False,False
GLCRDNo2,P0AES2,Topt_i,0.0,CT_max_C,False,False
PPPNDONo1,P0ABR5,Topt_i,0.0,CT_max_C,False,False
CHRPLNo1,P26602,Topt_i,8.77713901390794e-06,CT_max_C,False,False
CHRPLNo2,P28305,Topt_i,0.0,CT_max_C,False,False
TDPAGTANo1,P27833,Topt_i,0.0,CT_max_C,False,False
UACMAMONo1,P27829,Topt_i,0.0,CT_max_C,False,False
FBA3No1,P0AB71,Topt_i,0.0,CT_max_C,False,False
PMPKNo1,P76422,Topt_i,0.0,CT_max_C,False,False
LCADiNo1,P25553,Topt_i,0.0,CT_max_C,False,False
ACACT7rNo1,P76503,Topt_i,0.0,CT_max_C,False,False
ACACT7rNo2,P21151,Topt_i,0.01448084630538953,CT_max_C,False,True
PSP_LNo1,P0AGB0,Topt_i,0.0,CT_max_C,False,False
ADK3No1,P69441,Topt_i,0.14164426047248727,CT_max_C,True,True
GLUDCNo1,P69908,Topt_i,0.0,CT_max_C,False,False
GLUDCNo2,P69910,Topt_i,0.0,CT_max_C,False,False
ACACT2rNo1,P76503,Topt_i,0.0,CT_max_C,False,False
ACACT2rNo2,P21151,Topt_i,0.018533443569573604,CT_max_C,False,True
BSORyNo1,P20099,Topt_i,0.0,CT_max_C,False,False
DMSOR2No1,P18775,Topt_i,0.0,CT_max_C,False,False
ADSKNo1,P0A6J1,Topt_i,0.0,CT_max_C,False,False
ACACT3rNo1,P76503,Topt_i,0.0,CT_max_C,False,False
ACACT3rNo2,P21151,Topt_i,0.018533443568929178,CT_max_C,False,True
ACACT4rNo1,P76503,Topt_i,0.0,CT_max_C,False,False
ACACT4rNo2,P21151,Topt_i,0.018533443569573604,CT_max_C,False,True
HSDyNo1,P00562,Topt_i,0.0,CT_max_C,False,False
HSDyNo2,P00561,Topt_i,0.0,CT_max_C,False,False
CYSTLNo1,P06721,Topt_i,0.0,CT_max_C,False,False
CYSTLNo2,P23256,Topt_i,0.0,CT_max_C,False,False
ACMAMUTNo1,P27836,Topt_i,0.0,CT_max_C,False,False
SHSL1No1,P00935,Topt_i,0.0,CT_max_C,False,False
SSALyNo1,P76149,Topt_i,0.0,CT_max_C,False,False
SSALyNo2,P25526,Topt_i,0.0,CT_max_C,False,False
SUCptsppNo1,P08839,Topt_i,0.0,CT_max_C,False,False
SULabcppNo1,P0AEB0,Topt_i,0.0,CT_max_C,False,False
SULabcppNo2,P09833,Topt_i,0.0,CT_max_C,False,False
SULabcppNo3,P0AEB0,Topt_i,0.0,CT_max_C,False,False
TSULabcppNo1,P0AEB0,Topt_i,0.0,CT_max_C,False,False
TSULabcppNo2,P0AEB0,Topt_i,0.0,CT_max_C,False,False
DDGALKNo1,P31459,Topt_i,0.0,CT_max_C,False,False
AB6PGHNo1,Q46829,Topt_i,0.0,CT_max_C,False,False
AB6PGHNo2,P11988,Topt_i,0.0,CT_max_C,False,False
AB6PGHNo3,P24240,Topt_i,0.0,CT_max_C,False,False
AMALT1No1,P15977,Topt_i,0.0,CT_max_C,False,False
AHGDxNo1,P0A9T0,Topt_i,0.0,CT_max_C,False,False
MLTP2No1,P00490,Topt_i,0.0,CT_max_C,False,False
TAURabcppNo1,Q47537,Topt_i,0.0,CT_max_C,False,False
3HCINNMHNo1,P77397,Topt_i,0.0,CT_max_C,False,False
BSORxNo1,P20099,Topt_i,0.0,CT_max_C,False,False
PACCOALNo1,P76085,Topt_i,0.0,CT_max_C,False,False
GP4GHNo1,P05637,Topt_i,0.0,CT_max_C,False,False
ACGAMTNo1,P0AC78,Topt_i,0.0,CT_max_C,False,False
AADDGTNo1,P56258,Topt_i,0.0,CT_max_C,False,False
FACOAL160t2ppNo1,P38135,Topt_i,0.0,CT_max_C,False,False
FACOAL160t2ppNo2,P69451,Topt_i,0.0,CT_max_C,False,False
FACOAL180t2ppNo1,P38135,Topt_i,0.0,CT_max_C,False,False
FACOAL180t2ppNo2,P69451,Topt_i,0.0,CT_max_C,False,False
SPODMppNo1,P0AGD1,Topt_i,0.0,CT_max_C,False,False
NO3R1bppNo1,P0AAL3,Topt_i,0.0,CT_max_C,False,False
PHYTSppNo1,P07102,Topt_i,0.0,CT_max_C,False,False
PPTHppNo1,P00634,Topt_i,0.0,CT_max_C,False,False
NO3R2ppNo1,P0AF32,Topt_i,0.0,CT_max_C,False,False
NO3R2ppNo2,P09152,Topt_i,0.0,CT_max_C,False,False
NTP3ppNo1,P07102,Topt_i,0.0,CT_max_C,False,False
NO3R2bppNo1,P0ABL3,Topt_i,0.0,CT_max_C,False,False
THMabcppNo1,P31548,Topt_i,0.0,CT_max_C,False,False
TREptsppNo1,P08839,Topt_i,0.0,CT_max_C,False,False
THD2ppNo1,P07001,Topt_i,0.0,CT_max_C,False,False
TMAOR1ppNo1,P33225,Topt_i,0.0,CT_max_C,False,False
TMAOR1ppNo2,P46923,Topt_i,0.0,CT_max_C,False,False
TMAOR2ppNo1,P33225,Topt_i,0.0,CT_max_C,False,False
TMAOR2ppNo2,P46923,Topt_i,0.0,CT_max_C,False,False
XYLabcppNo1,P0AGI4,Topt_i,0.0,CT_max_C,False,False
GMHEPKNo1,P76658,Topt_i,0.0,CT_max_C,False,False
GTPCINo1,P0A6T5,Topt_i,0.011174303099487692,CT_max_C,False,True
FDMONo1,P80645,Topt_i,0.0,CT_max_C,False,False
FEOXAMabcppNo1,P06972,Topt_i,0.0,CT_max_C,False,False
CBL1abcppNo1,P06609,Topt_i,0.0,CT_max_C,False,False
ACGAptsppNo1,P08839,Topt_i,0.0,CT_max_C,False,False
ACGAptsppNo2,P08839,Topt_i,0.0,CT_max_C,False,False
ACMANAptsppNo1,P08839,Topt_i,0.0,CT_max_C,False,False
CHOLDNo1,P17444,Topt_i,0.0,CT_max_C,False,False
TRE6PSNo1,P31677,Topt_i,0.0,CT_max_C,False,False
DRPANo1,P0A6L0,Topt_i,0.0,CT_max_C,False,False
TKT2No1,P27302,Topt_i,0.0,CT_max_C,False,False
TKT2No2,P33570,Topt_i,0.0,CT_max_C,False,False
UDCPDPNo1,P75806,Topt_i,0.00020595841985211811,CT_max_C,False,True
UDCPDPNo2,P0A924,Topt_i,0.0,CT_max_C,False,False
UDCPDPNo3,P60932,Topt_i,0.0,CT_max_C,False,False
