EFMGRG_id_original,Mycgr3G_id,match_confidence
Mycgr3G111066,Mycgr3G111066,unique
Mycgr3G111069,Mycgr3G111069,unique
Mycgr3G111073,Mycgr3G111073,unique
Mycgr3G111074,Mycgr3G111074,unique
Mycgr3G111077,Mycgr3G111077,unique
Mycgr3G111080,Mycgr3G111080,unique
Mycgr3G111085,Mycgr3G111085,unique
Mycgr3G111096,Mycgr3G111096,unique
Mycgr3G111101,Mycgr3G111101,unique
Mycgr3G111102,Mycgr3G111102,unique
Mycgr3G111104,Mycgr3G111104,unique
Mycgr3G111105,Mycgr3G111105,unique
Mycgr3G111108,Mycgr3G111108,unique
Mycgr3G111117,Mycgr3G111117,unique
Mycgr3G111124,Mycgr3G111124,unique
Mycgr3G111127,Mycgr3G111127,unique
Mycgr3G111130,Mycgr3G111130,unique
Mycgr3G111138,Mycgr3G111138,unique
Mycgr3G111159,Mycgr3G111159,unique
Mycgr3G111160,Mycgr3G111160,unique
Mycgr3G111161,Mycgr3G111161,unique
Mycgr3G111162,Mycgr3G111162,unique
Mycgr3G111164,Mycgr3G111164,unique
Mycgr3G111166,Mycgr3G111166,unique
Mycgr3G111173,Mycgr3G111173,unique
Mycgr3G111177,Mycgr3G111177,unique
Mycgr3G111178,Mycgr3G111178,unique
Mycgr3G111181,Mycgr3G111181,unique
Mycgr3G111189,Mycgr3G111189,unique
Mycgr3G111192,Mycgr3G111192,unique
Mycgr3G111193,Mycgr3G111193,unique
Mycgr3G111195,Mycgr3G111195,unique
Mycgr3G111197,Mycgr3G111197,unique
Mycgr3G111203,Mycgr3G111203,unique
Mycgr3G111204,Mycgr3G111204,unique
Mycgr3G111210,Mycgr3G111210,unique
Mycgr3G111215,Mycgr3G111215,unique
Mycgr3G111221,Mycgr3G111221,unique
Mycgr3G111223,Mycgr3G111223,unique
Mycgr3G111224,Mycgr3G111224,unique
Mycgr3G111226,Mycgr3G111226,unique
Mycgr3G111231,Mycgr3G111231,unique
Mycgr3G111233,Mycgr3G111233,unique
Mycgr3G111234,Mycgr3G111234,unique
Mycgr3G111235,Mycgr3G111235,unique
Mycgr3G111246,Mycgr3G111246,unique
Mycgr3G111248,Mycgr3G111248,unique
Mycgr3G111249,Mycgr3G111249,unique
Mycgr3G111250,Mycgr3G111250,unique
Mycgr3G111251,Mycgr3G111251,unique
Mycgr3G111257,Mycgr3G111257,unique
Mycgr3G111258,Mycgr3G111258,unique
Mycgr3G111263,Mycgr3G111263,unique
Mycgr3G111265,Mycgr3G111265,unique
Mycgr3G111278,Mycgr3G111278,unique
Mycgr3G111281,Mycgr3G111281,unique
Mycgr3G111289,Mycgr3G111289,unique
Mycgr3G111290,Mycgr3G111290,unique
Mycgr3G111295,Mycgr3G111295,unique
Mycgr3G111297,Mycgr3G111297,unique
Mycgr3G111299,Mycgr3G111299,unique
Mycgr3G111305,Mycgr3G111305,unique
Mycgr3G111306,Mycgr3G111306,unique
Mycgr3G111307,Mycgr3G111307,unique
Mycgr3G111308,Mycgr3G111308,unique
Mycgr3G111309,Mycgr3G111309,unique
Mycgr3G111313,Mycgr3G111313,unique
Mycgr3G111320,Mycgr3G111320,unique
Mycgr3G111322,Mycgr3G111322,unique
Mycgr3G111324,Mycgr3G111324,unique
Mycgr3G111327,Mycgr3G111327,unique
Mycgr3G111335,Mycgr3G111335,unique
Mycgr3G111338,Mycgr3G111338,unique
Mycgr3G111342,Mycgr3G111342,unique
Mycgr3G111345,Mycgr3G111345,unique
Mycgr3G111350,Mycgr3G111350,unique
Mycgr3G111352,Mycgr3G111352,unique
Mycgr3G111361,Mycgr3G111361,unique
Mycgr3G111364,Mycgr3G111364,unique
Mycgr3G111377,Mycgr3G111377,unique
Mycgr3G111379,Mycgr3G111379,unique
Mycgr3G111382,Mycgr3G111382,unique
Mycgr3G111387,Mycgr3G111387,unique
Mycgr3G111394,Mycgr3G111394,unique
Mycgr3G111396,Mycgr3G111396,unique
Mycgr3G111397,Mycgr3G111397,unique
Mycgr3G111399,Mycgr3G111399,unique
Mycgr3G111412,Mycgr3G111412,unique
Mycgr3G111413,Mycgr3G111413,unique
Mycgr3G111414,Mycgr3G111414,unique
Mycgr3G111415,Mycgr3G111415,unique
Mycgr3G111417,Mycgr3G111417,unique
Mycgr3G111425,Mycgr3G111425,unique
Mycgr3G11143,Mycgr3G11143,unique
Mycgr3G111431,Mycgr3G111431,unique
Mycgr3G111432,Mycgr3G111432,unique
Mycgr3G111433,Mycgr3G111433,unique
Mycgr3G111436,Mycgr3G111436,unique
Mycgr3G111438,Mycgr3G111438,unique
Mycgr3G111439,Mycgr3G111439,unique
Mycgr3G111441,Mycgr3G111441,unique
Mycgr3G111447,Mycgr3G111447,unique
Mycgr3G111450,Mycgr3G111450,unique
Mycgr3G111451,Mycgr3G111451,unique
Mycgr3G111465,Mycgr3G111465,unique
Mycgr3G111468,Mycgr3G111468,unique
Mycgr3G111470,Mycgr3G111470,unique
Mycgr3G111474,Mycgr3G111474,unique
Mycgr3G111475,Mycgr3G111475,unique
Mycgr3G111476,Mycgr3G111476,unique
Mycgr3G111479,Mycgr3G111479,unique
Mycgr3G111480,Mycgr3G111480,unique
Mycgr3G111482,Mycgr3G111482,unique
Mycgr3G111483,Mycgr3G111483,unique
Mycgr3G111491,Mycgr3G111491,unique
Mycgr3G111494,Mycgr3G111494,unique
Mycgr3G111495,Mycgr3G111495,unique
Mycgr3G111497,Mycgr3G111497,unique
Mycgr3G111498,Mycgr3G111498,unique
Mycgr3G111499,Mycgr3G111499,unique
Mycgr3G111502,Mycgr3G111502,unique
Mycgr3G111505,Mycgr3G111505,unique
Mycgr3G111506,Mycgr3G111506,unique
Mycgr3G111518,Mycgr3G111518,unique
Mycgr3G111522,Mycgr3G111522,unique
Mycgr3G111534,Mycgr3G111534,unique
Mycgr3G111537,Mycgr3G111537,unique
Mycgr3G111542,Mycgr3G111542,unique
Mycgr3G111548,Mycgr3G111548,unique
Mycgr3G111549,Mycgr3G111549,unique
Mycgr3G111551,Mycgr3G111551,unique
Mycgr3G111557,Mycgr3G111557,unique
Mycgr3G111558,Mycgr3G111558,unique
Mycgr3G111559,Mycgr3G111559,unique
Mycgr3G111565,Mycgr3G111565,unique
Mycgr3G111569,Mycgr3G111569,unique
Mycgr3G111572,Mycgr3G111572,unique
Mycgr3G111575,Mycgr3G111575,unique
Mycgr3G111586,Mycgr3G111586,unique
Mycgr3G111591,Mycgr3G111591,unique
Mycgr3G111597,Mycgr3G111597,unique
Mycgr3G111598,Mycgr3G111598,unique
Mycgr3G111600,Mycgr3G111600,unique
Mycgr3G111601,Mycgr3G111601,unique
Mycgr3G111606,Mycgr3G111606,unique
Mycgr3G111611,Mycgr3G111611,unique
Mycgr3G111620,Mycgr3G111620,unique
Mycgr3G111622,Mycgr3G111622,unique
Mycgr3G111623,Mycgr3G111623,unique
Mycgr3G111636,Mycgr3G111636,unique
Mycgr3G111641,Mycgr3G111641,unique
Mycgr3G111644,Mycgr3G111644,unique
Mycgr3G111645,Mycgr3G111645,unique
Mycgr3G111647,Mycgr3G111647,unique
Mycgr3G111656,Mycgr3G111656,unique
Mycgr3G111657,Mycgr3G111657,unique
Mycgr3G111659,Mycgr3G111659,unique
Mycgr3G111676,Mycgr3G111676,unique
Mycgr3G111677,Mycgr3G111677,unique
Mycgr3G111679,Mycgr3G111679,unique
Mycgr3G111686,Mycgr3G111686,unique
Mycgr3G111693,Mycgr3G111693,unique
Mycgr3G111695,Mycgr3G111695,unique
Mycgr3G111698,Mycgr3G111698,unique
Mycgr3G111700,Mycgr3G111700,unique
Mycgr3G111705,Mycgr3G111705,unique
Mycgr3G111706,Mycgr3G111706,unique
Mycgr3G111708,Mycgr3G111708,unique
Mycgr3G111710,Mycgr3G111710,unique
Mycgr3G111713,Mycgr3G111713,unique
Mycgr3G111714,Mycgr3G111714,unique
Mycgr3G111715,Mycgr3G111715,unique
Mycgr3G111717,Mycgr3G111717,unique
Mycgr3G111728,Mycgr3G111728,unique
Mycgr3G111731,Mycgr3G111731,unique
Mycgr3G111732,Mycgr3G111732,unique
Mycgr3G111733,Mycgr3G111733,unique
Mycgr3G111734,Mycgr3G111734,unique
Mycgr3G111735,Mycgr3G111735,unique
Mycgr3G111736,Mycgr3G111736,unique
Mycgr3G111739,Mycgr3G111739,unique
Mycgr3G111740,Mycgr3G111740,unique
Mycgr3G111745,Mycgr3G111745,unique
Mycgr3G111747,Mycgr3G111747,unique
Mycgr3G111749,Mycgr3G111749,unique
Mycgr3G11175,Mycgr3G11175,unique
Mycgr3G111750,Mycgr3G111750,unique
Mycgr3G111751,Mycgr3G111751,unique
Mycgr3G111752,Mycgr3G111752,unique
Mycgr3G111755,Mycgr3G111755,unique
Mycgr3G111756,Mycgr3G111756,unique
Mycgr3G111757,Mycgr3G111757,unique
Mycgr3G111760,Mycgr3G111760,unique
Mycgr3G111761,Mycgr3G111761,unique
Mycgr3G111762,Mycgr3G111762,unique
Mycgr3G111767,Mycgr3G111767,unique
Mycgr3G111768,Mycgr3G111768,unique
Mycgr3G111769,Mycgr3G111769,unique
Mycgr3G111771,Mycgr3G111771,unique
Mycgr3G111774,Mycgr3G111774,unique
Mycgr3G111776,Mycgr3G111776,unique
Mycgr3G111778,Mycgr3G111778,unique
Mycgr3G111781,Mycgr3G111781,unique
Mycgr3G111784,Mycgr3G111784,unique
Mycgr3G111788,Mycgr3G111788,unique
Mycgr3G111789,Mycgr3G111789,unique
Mycgr3G111792,Mycgr3G111792,unique
Mycgr3G111794,Mycgr3G111794,unique
Mycgr3G111795,Mycgr3G111795,unique
Mycgr3G111796,Mycgr3G111796,unique
Mycgr3G111797,Mycgr3G111797,unique
Mycgr3G111799,Mycgr3G111799,unique
Mycgr3G111800,Mycgr3G111800,unique
Mycgr3G111803,Mycgr3G111803,unique
Mycgr3G111806,Mycgr3G111806,unique
Mycgr3G111811,Mycgr3G111811,unique
Mycgr3G111813,Mycgr3G111813,unique
Mycgr3G111815,Mycgr3G111815,unique
Mycgr3G11191,Mycgr3G11191,unique
Mycgr3G11203,Mycgr3G11203,unique
Mycgr3G11243,Mycgr3G11243,unique
Mycgr3G11322,Mycgr3G11322,unique
Mycgr3G11389,Mycgr3G11389,unique
Mycgr3G11429,Mycgr3G11429,unique
Mycgr3G11445,Mycgr3G11445,unique
Mycgr3G11455,Mycgr3G11455,unique
Mycgr3G11465,Mycgr3G11465,unique
Mycgr3G11468,Mycgr3G11468,unique
Mycgr3G11476,Mycgr3G11476,unique
Mycgr3G11578,Mycgr3G11578,unique
Mycgr3G11643,Mycgr3G11643,unique
Mycgr3G11650,Mycgr3G11650,unique
Mycgr3G11769,Mycgr3G11769,unique
Mycgr3G11773,Mycgr3G11773,unique
Mycgr3G11785,Mycgr3G11785,unique
Mycgr3G11841,Mycgr3G11841,unique
Mycgr3G12048,Mycgr3G12048,unique
Mycgr3G12051,Mycgr3G12051,unique
Mycgr3G12076,Mycgr3G12076,unique
Mycgr3G12135,Mycgr3G12135,unique
Mycgr3G12167,Mycgr3G12167,unique
Mycgr3G12169,Mycgr3G12169,unique
Mycgr3G12260,Mycgr3G12260,unique
Mycgr3G12289,Mycgr3G12289,unique
Mycgr3G12335,Mycgr3G12335,unique
Mycgr3G12394,Mycgr3G12394,unique
Mycgr3G12418,Mycgr3G12418,unique
Mycgr3G12465,Mycgr3G12465,unique
Mycgr3G12471,Mycgr3G12471,unique
Mycgr3G12498,Mycgr3G12498,unique
Mycgr3G12516,Mycgr3G12516,unique
Mycgr3G12526,Mycgr3G12526,unique
Mycgr3G12562,Mycgr3G12562,unique
Mycgr3G12608,Mycgr3G12608,unique
Mycgr3G12724,Mycgr3G12724,unique
Mycgr3G12793,Mycgr3G12793,unique
Mycgr3G12838,Mycgr3G12838,unique
Mycgr3G12841,Mycgr3G12841,unique
Mycgr3G12884,Mycgr3G12884,unique
Mycgr3G12946,Mycgr3G12946,unique
Mycgr3G12986,Mycgr3G12986,unique
Mycgr3G13179,Mycgr3G13179,unique
Mycgr3G13283,Mycgr3G13283,unique
Mycgr3G13471,Mycgr3G13471,unique
Mycgr3G13483,Mycgr3G13483,unique
Mycgr3G13559,Mycgr3G13559,unique
Mycgr3G13610,Mycgr3G13610,unique
Mycgr3G13612,Mycgr3G13612,unique
Mycgr3G13616,Mycgr3G13616,unique
Mycgr3G13691,Mycgr3G13691,unique
Mycgr3G13719,Mycgr3G13719,unique
Mycgr3G13808,Mycgr3G13808,unique
Mycgr3G13866,Mycgr3G13866,unique
Mycgr3G13934,Mycgr3G13934,unique
Mycgr3G14031,Mycgr3G14031,unique
Mycgr3G14038,Mycgr3G14038,unique
Mycgr3G14092,Mycgr3G14092,unique
Mycgr3G14095,Mycgr3G14095,unique
Mycgr3G14239,Mycgr3G14239,unique
Mycgr3G14264,Mycgr3G14264,unique
Mycgr3G14307,Mycgr3G14307,unique
Mycgr3G14413,Mycgr3G14413,unique
Mycgr3G14483,Mycgr3G14483,unique
Mycgr3G14486,Mycgr3G14486,unique
Mycgr3G14505,Mycgr3G14505,unique
Mycgr3G14514,Mycgr3G14514,unique
Mycgr3G14552,Mycgr3G14552,unique
Mycgr3G14560,Mycgr3G14560,unique
Mycgr3G14586,Mycgr3G14586,unique
Mycgr3G14611,Mycgr3G14611,unique
Mycgr3G14647,Mycgr3G14647,unique
Mycgr3G14664,Mycgr3G14664,unique
Mycgr3G14673,Mycgr3G14673,unique
Mycgr3G14682,Mycgr3G14682,unique
Mycgr3G14739,Mycgr3G14739,unique
Mycgr3G98127,Mycgr3G14753,ambiguous
Mycgr3G14773,Mycgr3G14773,unique
Mycgr3G14795,Mycgr3G14795,unique
Mycgr3G14832,Mycgr3G14832,unique
Mycgr3G14838,Mycgr3G14838,unique
Mycgr3G14857,Mycgr3G14857,unique
Mycgr3G14858,Mycgr3G14858,unique
Mycgr3G14888,Mycgr3G14888,unique
Mycgr3G14920,Mycgr3G14920,unique
Mycgr3G15056,Mycgr3G15056,unique
Mycgr3G15092,Mycgr3G15092,unique
Mycgr3G15111,Mycgr3G15111,unique
Mycgr3G15118,Mycgr3G15118,unique
Mycgr3G15121,Mycgr3G15121,unique
Mycgr3G15195,Mycgr3G15195,unique
Mycgr3G15247,Mycgr3G15247,unique
Mycgr3G15254,Mycgr3G15254,unique
Mycgr3G15276,Mycgr3G15276,unique
Mycgr3G15311,Mycgr3G15311,unique
Mycgr3G15337,Mycgr3G15337,unique
Mycgr3G15375,Mycgr3G15375,unique
Mycgr3G15445,Mycgr3G15445,unique
Mycgr3G15476,Mycgr3G15476,unique
Mycgr3G15483,Mycgr3G15483,unique
Mycgr3G15548,Mycgr3G15548,unique
Mycgr3G15552,Mycgr3G15552,unique
Mycgr3G15557,Mycgr3G15557,unique
Mycgr3G15571,Mycgr3G15571,unique
Mycgr3G15599,Mycgr3G15599,unique
Mycgr3G15610,Mycgr3G15610,unique
Mycgr3G15613,Mycgr3G15613,unique
Mycgr3G15641,Mycgr3G15641,unique
Mycgr3G15658,Mycgr3G15658,unique
Mycgr3G15670,Mycgr3G15670,unique
Mycgr3G15671,Mycgr3G15671,unique
Mycgr3G15680,Mycgr3G15680,unique
Mycgr3G15728,Mycgr3G15728,unique
Mycgr3G15744,Mycgr3G15744,unique
Mycgr3G15769,Mycgr3G15769,unique
Mycgr3G15828,Mycgr3G15828,unique
Mycgr3G15838,Mycgr3G15838,unique
Mycgr3G15870,Mycgr3G15870,unique
Mycgr3G15872,Mycgr3G15872,unique
Mycgr3G15902,Mycgr3G15902,unique
Mycgr3G37119,Mycgr3G15904,ambiguous
Mycgr3G15930,Mycgr3G15930,unique
Mycgr3G16031,Mycgr3G16031,unique
Mycgr3G16078,Mycgr3G16078,unique
Mycgr3G16140,Mycgr3G16140,unique
Mycgr3G16155,Mycgr3G16155,unique
Mycgr3G16232,Mycgr3G16232,unique
Mycgr3G16302,Mycgr3G16302,unique
Mycgr3G16306,Mycgr3G16306,unique
Mycgr3G16314,Mycgr3G16314,unique
Mycgr3G16357,Mycgr3G16357,unique
Mycgr3G16430,Mycgr3G16430,unique
Mycgr3G16557,Mycgr3G16557,unique
Mycgr3G16590,Mycgr3G16590,unique
Mycgr3G16614,Mycgr3G16614,unique
Mycgr3G16628,Mycgr3G16628,unique
Mycgr3G16721,Mycgr3G16721,unique
Mycgr3G16732,Mycgr3G16732,unique
Mycgr3G16788,Mycgr3G16788,unique
Mycgr3G16863,Mycgr3G16863,unique
Mycgr3G16902,Mycgr3G16902,unique
Mycgr3G16972,Mycgr3G16972,unique
Mycgr3G16974,Mycgr3G16974,unique
Mycgr3G17006,Mycgr3G17006,unique
Mycgr3G17058,Mycgr3G17058,unique
Mycgr3G17135,Mycgr3G17135,unique
Mycgr3G17138,Mycgr3G17138,unique
Mycgr3G17146,Mycgr3G17146,unique
Mycgr3G17184,Mycgr3G17184,unique
Mycgr3G17219,Mycgr3G17219,unique
Mycgr3G17273,Mycgr3G17273,unique
Mycgr3G17293,Mycgr3G17293,unique
Mycgr3G17296,Mycgr3G17296,unique
Mycgr3G17298,Mycgr3G17298,unique
Mycgr3G17373,Mycgr3G17373,unique
Mycgr3G17404,Mycgr3G17404,unique
Mycgr3G17411,Mycgr3G17411,unique
Mycgr3G17412,Mycgr3G17412,unique
Mycgr3G17425,Mycgr3G17425,unique
Mycgr3G17443,Mycgr3G17443,unique
Mycgr3G17456,Mycgr3G17456,unique
Mycgr3G17463,Mycgr3G17463,unique
Mycgr3G17474,Mycgr3G17474,unique
Mycgr3G17477,Mycgr3G17477,unique
Mycgr3G17480,Mycgr3G17480,unique
Mycgr3G17511,Mycgr3G17511,unique
Mycgr3G17536,Mycgr3G17536,unique
Mycgr3G17581,Mycgr3G17581,unique
Mycgr3G17609,Mycgr3G17609,unique
Mycgr3G17624,Mycgr3G17624,unique
Mycgr3G17645,Mycgr3G17645,unique
Mycgr3G17705,Mycgr3G17705,unique
Mycgr3G17722,Mycgr3G17722,unique
Mycgr3G17735,Mycgr3G17735,unique
Mycgr3G17773,Mycgr3G17773,unique
Mycgr3G17787,Mycgr3G17787,unique
Mycgr3G17823,Mycgr3G17823,unique
Mycgr3G17842,Mycgr3G17842,unique
Mycgr3G17853,Mycgr3G17853,unique
Mycgr3G17862,Mycgr3G17862,unique
Mycgr3G17876,Mycgr3G17876,unique
Mycgr3G17882,Mycgr3G17882,unique
Mycgr3G17911,Mycgr3G17911,unique
Mycgr3G17966,Mycgr3G17966,unique
Mycgr3G18024,Mycgr3G18024,unique
Mycgr3G18034,Mycgr3G18034,unique
Mycgr3G18037,Mycgr3G18037,unique
Mycgr3G18057,Mycgr3G18057,unique
Mycgr3G18164,Mycgr3G18164,unique
Mycgr3G18172,Mycgr3G18172,unique
Mycgr3G18212,Mycgr3G18212,unique
Mycgr3G18217,Mycgr3G18217,unique
Mycgr3G18237,Mycgr3G18237,unique
Mycgr3G18277,Mycgr3G18277,unique
Mycgr3G18313,Mycgr3G18313,unique
Mycgr3G18344,Mycgr3G18344,unique
Mycgr3G18390,Mycgr3G18390,unique
Mycgr3G18396,Mycgr3G18396,unique
Mycgr3G18432,Mycgr3G18432,unique
Mycgr3G18438,Mycgr3G18438,unique
Mycgr3G18448,Mycgr3G18448,unique
Mycgr3G18493,Mycgr3G18493,unique
Mycgr3G18496,Mycgr3G18496,unique
Mycgr3G18515,Mycgr3G18515,unique
Mycgr3G18562,Mycgr3G18562,unique
Mycgr3G18598,Mycgr3G18598,unique
Mycgr3G18625,Mycgr3G18625,unique
Mycgr3G18631,Mycgr3G18631,unique
Mycgr3G18718,Mycgr3G18718,unique
Mycgr3G18721,Mycgr3G18721,unique
Mycgr3G18762,Mycgr3G18762,unique
Mycgr3G18768,Mycgr3G18768,unique
Mycgr3G18775,Mycgr3G18775,unique
Mycgr3G18783,Mycgr3G18783,unique
Mycgr3G18787,Mycgr3G18787,unique
Mycgr3G18811,Mycgr3G18811,unique
Mycgr3G18814,Mycgr3G18814,unique
Mycgr3G18835,Mycgr3G18835,unique
Mycgr3G18838,Mycgr3G18838,unique
Mycgr3G18839,Mycgr3G18839,unique
Mycgr3G18862,Mycgr3G18862,unique
Mycgr3G18895,Mycgr3G18895,unique
Mycgr3G18903,Mycgr3G18903,unique
Mycgr3G18918,Mycgr3G18918,unique
Mycgr3G18931,Mycgr3G18931,unique
Mycgr3G18943,Mycgr3G18943,unique
Mycgr3G18969,Mycgr3G18969,unique
Mycgr3G19026,Mycgr3G19026,unique
Mycgr3G19099,Mycgr3G19099,unique
Mycgr3G19110,Mycgr3G19110,unique
Mycgr3G19155,Mycgr3G19155,unique
Mycgr3G19171,Mycgr3G19171,unique
Mycgr3G19203,Mycgr3G19203,unique
Mycgr3G19271,Mycgr3G19271,unique
Mycgr3G19274,Mycgr3G19274,unique
Mycgr3G19276,Mycgr3G19276,unique
Mycgr3G19289,Mycgr3G19289,unique
Mycgr3G19317,Mycgr3G19317,unique
Mycgr3G98127,Mycgr3G19346,ambiguous
Mycgr3G19375,Mycgr3G19375,unique
Mycgr3G19391,Mycgr3G19391,unique
Mycgr3G19397,Mycgr3G19397,unique
Mycgr3G19433,Mycgr3G19433,unique
Mycgr3G19542,Mycgr3G19542,unique
Mycgr3G19550,Mycgr3G19550,unique
Mycgr3G19553,Mycgr3G19553,unique
Mycgr3G19556,Mycgr3G19556,unique
Mycgr3G19562,Mycgr3G19562,unique
Mycgr3G19563,Mycgr3G19563,unique
Mycgr3G96366,Mycgr3G19569,ambiguous
Mycgr3G19570,Mycgr3G19570,unique
Mycgr3G19573,Mycgr3G19573,unique
Mycgr3G19593,Mycgr3G19593,unique
Mycgr3G19618,Mycgr3G19618,unique
Mycgr3G19626,Mycgr3G19626,unique
Mycgr3G19628,Mycgr3G19628,unique
Mycgr3G19642,Mycgr3G19642,unique
Mycgr3G19644,Mycgr3G19644,unique
Mycgr3G19663,Mycgr3G19663,unique
Mycgr3G98127,Mycgr3G19700,ambiguous
Mycgr3G98127,Mycgr3G19703,ambiguous
Mycgr3G19719,Mycgr3G19719,unique
Mycgr3G19757,Mycgr3G19757,unique
Mycgr3G19773,Mycgr3G19773,unique
Mycgr3G19839,Mycgr3G19839,unique
Mycgr3G19934,Mycgr3G19934,unique
Mycgr3G19958,Mycgr3G19958,unique
Mycgr3G20004,Mycgr3G20004,unique
Mycgr3G20064,Mycgr3G20064,unique
Mycgr3G20072,Mycgr3G20072,unique
Mycgr3G20207,Mycgr3G20207,unique
Mycgr3G20234,Mycgr3G20234,unique
Mycgr3G20279,Mycgr3G20279,unique
Mycgr3G20337,Mycgr3G20337,unique
Mycgr3G20359,Mycgr3G20359,unique
Mycgr3G20435,Mycgr3G20435,unique
Mycgr3G20459,Mycgr3G20459,unique
Mycgr3G20472,Mycgr3G20472,unique
Mycgr3G20494,Mycgr3G20494,unique
Mycgr3G20505,Mycgr3G20505,unique
Mycgr3G20530,Mycgr3G20530,unique
Mycgr3G20574,Mycgr3G20574,unique
Mycgr3G20590,Mycgr3G20590,unique
Mycgr3G20640,Mycgr3G20640,unique
Mycgr3G20652,Mycgr3G20652,unique
Mycgr3G20658,Mycgr3G20658,unique
Mycgr3G20673,Mycgr3G20673,unique
Mycgr3G20674,Mycgr3G20674,unique
Mycgr3G20676,Mycgr3G20676,unique
Mycgr3G20718,Mycgr3G20718,unique
Mycgr3G20760,Mycgr3G20760,unique
Mycgr3G20761,Mycgr3G20761,unique
Mycgr3G20852,Mycgr3G20852,unique
Mycgr3G20893,Mycgr3G20893,unique
Mycgr3G20995,Mycgr3G20995,unique
Mycgr3G21049,Mycgr3G21049,unique
Mycgr3G21087,Mycgr3G21087,unique
Mycgr3G21114,Mycgr3G21114,unique
Mycgr3G21181,Mycgr3G21181,unique
Mycgr3G21185,Mycgr3G21185,unique
Mycgr3G21187,Mycgr3G21187,unique
Mycgr3G21193,Mycgr3G21193,unique
Mycgr3G21205,Mycgr3G21205,unique
Mycgr3G21233,Mycgr3G21233,unique
Mycgr3G21242,Mycgr3G21242,unique
Mycgr3G21368,Mycgr3G21368,unique
Mycgr3G21413,Mycgr3G21413,unique
Mycgr3G21444,Mycgr3G21444,unique
Mycgr3G21552,Mycgr3G21552,unique
Mycgr3G21591,Mycgr3G21591,unique
Mycgr3G21681,Mycgr3G21681,unique
Mycgr3G21688,Mycgr3G21688,unique
Mycgr3G21745,Mycgr3G21745,unique
Mycgr3G21814,Mycgr3G21814,unique
Mycgr3G21898,Mycgr3G21898,unique
Mycgr3G21909,Mycgr3G21909,unique
Mycgr3G21922,Mycgr3G21922,unique
Mycgr3G22003,Mycgr3G22003,unique
Mycgr3G22011,Mycgr3G22011,unique
Mycgr3G22021,Mycgr3G22021,unique
Mycgr3G22047,Mycgr3G22047,unique
Mycgr3G22102,Mycgr3G22102,unique
Mycgr3G22156,Mycgr3G22156,unique
Mycgr3G22161,Mycgr3G22161,unique
Mycgr3G22166,Mycgr3G22166,unique
Mycgr3G22198,Mycgr3G22198,unique
Mycgr3G22206,Mycgr3G22206,unique
Mycgr3G22320,Mycgr3G22320,unique
Mycgr3G22332,Mycgr3G22332,unique
Mycgr3G22336,Mycgr3G22336,unique
Mycgr3G22352,Mycgr3G22352,unique
Mycgr3G22400,Mycgr3G22400,unique
Mycgr3G22464,Mycgr3G22464,unique
Mycgr3G22487,Mycgr3G22487,unique
Mycgr3G22505,Mycgr3G22505,unique
Mycgr3G22524,Mycgr3G22524,unique
Mycgr3G22571,Mycgr3G22571,unique
Mycgr3G22578,Mycgr3G22578,unique
Mycgr3G22584,Mycgr3G22584,unique
Mycgr3G22604,Mycgr3G22604,unique
Mycgr3G22858,Mycgr3G22858,unique
Mycgr3G22912,Mycgr3G22912,unique
Mycgr3G22915,Mycgr3G22915,unique
Mycgr3G22969,Mycgr3G22969,unique
Mycgr3G22971,Mycgr3G22971,unique
Mycgr3G22994,Mycgr3G22994,unique
Mycgr3G22995,Mycgr3G22995,unique
Mycgr3G23060,Mycgr3G23060,unique
Mycgr3G23069,Mycgr3G23069,unique
Mycgr3G23163,Mycgr3G23163,unique
Mycgr3G23189,Mycgr3G23189,unique
Mycgr3G23191,Mycgr3G23191,unique
Mycgr3G23199,Mycgr3G23199,unique
Mycgr3G23202,Mycgr3G23202,unique
Mycgr3G23211,Mycgr3G23211,unique
Mycgr3G23234,Mycgr3G23234,unique
Mycgr3G23237,Mycgr3G23237,unique
Mycgr3G23271,Mycgr3G23271,unique
Mycgr3G23284,Mycgr3G23284,unique
Mycgr3G23379,Mycgr3G23379,unique
Mycgr3G23406,Mycgr3G23406,unique
Mycgr3G23428,Mycgr3G23428,unique
Mycgr3G23438,Mycgr3G23438,unique
Mycgr3G23624,Mycgr3G23624,unique
Mycgr3G23658,Mycgr3G23658,unique
Mycgr3G23705,Mycgr3G23705,unique
Mycgr3G23748,Mycgr3G23748,unique
Mycgr3G23761,Mycgr3G23761,unique
Mycgr3G23780,Mycgr3G23780,unique
Mycgr3G23786,Mycgr3G23786,unique
Mycgr3G23932,Mycgr3G23932,unique
Mycgr3G23946,Mycgr3G23946,unique
Mycgr3G24066,Mycgr3G24066,unique
Mycgr3G24171,Mycgr3G24171,unique
Mycgr3G24183,Mycgr3G24183,unique
Mycgr3G24216,Mycgr3G24216,unique
Mycgr3G24229,Mycgr3G24229,unique
Mycgr3G24237,Mycgr3G24237,unique
Mycgr3G24319,Mycgr3G24319,unique
Mycgr3G24349,Mycgr3G24349,unique
Mycgr3G24351,Mycgr3G24351,unique
Mycgr3G24430,Mycgr3G24430,unique
Mycgr3G24513,Mycgr3G24513,unique
Mycgr3G24521,Mycgr3G24521,unique
Mycgr3G24531,Mycgr3G24531,unique
Mycgr3G24547,Mycgr3G24547,unique
Mycgr3G24549,Mycgr3G24549,unique
