gene_id,15C_0ug_rep1 (12129_15_0_R1_S9),15C_0ug_rep2 (12129_15_0_R2_S10),15C_0ug_rep3 (12129_15_0_R3_S11),15C_0ug_rep4 (12129_15_0_R4_S12),15C_0ug_rep5 (12129_15_0_R5_S13),15C_0ug_rep6 (12129_15_0_R6_S14),15C_0ug_rep7 (12129_15_0_R7_S15),15C_0ug_rep8 (12129_15_0_R8_S16),15C_2ug_rep1 (12129_15_2_R1_S17),15C_2ug_rep2 (12129_15_2_R2_S18),15C_2ug_rep3 (12129_15_2_R3_S19),15C_2ug_rep4 (12129_15_2_R4_S20),15C_2ug_rep5 (12129_15_2_R5_S21),15C_2ug_rep6 (12129_15_2_R6_S22),15C_2ug_rep7 (12129_15_2_R7_S23),15C_2ug_rep8 (12129_15_2_R8_S24),21C_0ug_rep1 (12129_21_0_R1_S25),21C_0ug_rep2 (12129_21_0_R2_S26),21C_0ug_rep3 (12129_21_0_R3_S27),21C_0ug_rep4 (12129_21_0_R4_S28),21C_0ug_rep5 (12129_21_0_R5_S29),21C_0ug_rep6 (12129_21_0_R6_S30),21C_0ug_rep7 (12129_21_0_R7_S31),21C_0ug_rep8 (12129_21_0_R8_S32),21C_2ug_rep1 (12129_21_2_R1_S33),21C_2ug_rep3 (12129_21_2_R3_S34),21C_2ug_rep4 (12129_21_2_R4_S35),21C_2ug_rep5 (12129_21_2_R5_S36),21C_2ug_rep6 (12129_21_2_R6_S37),21C_2ug_rep7 (12129_21_2_R7_S38),21C_2ug_rep8 (12129_21_2_R8_S39),27C_0ug_rep1 (12129_27_0_R1_S40),27C_0ug_rep2 (12129_27_0_R2_S41),27C_0ug_rep4 (12129_27_0_R4_S42),27C_0ug_rep5 (12129_27_0_R5_S43),27C_0ug_rep6 (12129_27_0_R6_S44),27C_0ug_rep7 (12129_27_0_R7_S45),27C_0ug_rep8 (12129_27_0_R8_S46),27C_2ug_rep1 (12129_27_2_R1_S47),27C_2ug_rep2 (12129_27_2_R2_S48),27C_2ug_rep3 (12129_27_2_R3_S49),27C_2ug_rep4 (12129_27_2_R4_S50),27C_2ug_rep6 (12129_27_2_R6_S51),27C_2ug_rep7 (12129_27_2_R7_S52),27C_2ug_rep8 (12129_27_2_R8_S53)
Mycgr3G107596,71.7658,61.9841,94.7929,107.019,80.759,94.4076,167.0444,77.1475,127.008,110.7497,0.0,91.9213,119.9411,84.2189,104.2311,142.5088,76.4849,88.1064,96.4912,90.5527,79.8714,88.5149,112.2574,90.1711,99.0253,95.6473,61.6904,72.9209,186.845,150.525,121.9875,129.5854,124.9905,70.0185,145.882,135.6668,105.0775,121.3757,102.8516,170.8015,163.9135,155.2365,109.9658,121.5093,123.1116
Mycgr3G107598,723.1783,875.0302,794.9678,466.4929,546.1857,359.3389,1439.9958,549.7977,944.453,1058.0853,1373.6764,1211.7792,1124.6937,1926.2364,958.6971,988.8365,437.8308,895.7487,692.6882,326.1434,335.2349,394.0514,1036.8604,421.8047,1670.5129,1218.9294,1635.5876,4564.8487,1121.0701,1072.3348,4540.2585,714.6445,777.3642,3904.2327,1972.6347,3938.0244,3855.5361,2288.2305,1059.9767,1866.0357,3446.9356,637.1446,3191.4525,1417.2917,4146.1854
Mycgr3G107599,0.0,0.0,0.0,0.0,0.0,0.0,1.2193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694,1.2045,0.0,0.5391,0.0,0.0,0.5332,0.553,0.3773,0.0,0.0,1.5818,2.0835,0.0,1.244,0.0,0.0,0.0,1.4004,0.0,0.0,0.0,0.9949,1.21,0.0,2.3756,0.0,3.6655,1.8986,1.0705
Mycgr3G107601,466.9376,499.1695,1190.6564,1169.6623,913.8515,2439.2559,873.0203,734.3657,2044.2881,1806.0716,683.3867,1481.6126,1488.4495,1135.8748,1460.3808,1774.0891,635.3666,937.3546,454.425,2106.5025,746.4038,631.8686,402.5783,734.9513,821.479,1811.1776,1641.9148,243.7642,2555.5973,2642.2729,449.6111,1199.6276,696.3755,102.227,747.4839,228.5691,173.782,517.3391,226.2736,234.7069,85.5201,607.4471,62.314,187.0104,18.1991
Mycgr3G107603,254.4005,232.7699,202.5121,297.0462,282.6564,255.4905,209.72,297.8478,191.8631,311.8029,138.0579,375.5922,257.5785,196.5107,314.9841,269.5064,274.6229,445.427,280.8487,313.865,313.8608,341.7956,267.6482,326.7289,216.9945,189.7643,177.1623,243.7642,168.4064,155.501,163.8118,162.3026,160.702,180.6478,253.0343,176.9567,161.6577,216.8845,171.8227,217.2781,239.9314,198.4327,263.918,182.2639,140.2402
Mycgr3G107606,146.2918,172.7641,175.9414,47.3353,79.3421,27.1422,325.5537,104.4909,72.962,131.1958,69.029,69.188,127.8061,116.6107,75.5962,101.792,49.3839,75.8694,90.0225,32.998,35.9984,41.0581,149.8609,67.9113,260.0489,215.7803,329.0157,1070.8956,83.5886,200.2853,1283.7732,171.2837,192.5874,878.0323,404.0803,923.8616,881.0345,491.4721,146.4123,334.6316,1235.2905,128.9138,483.8496,262.9536,832.8769
Mycgr3G107614,218.5176,238.7046,253.4992,197.5735,205.4395,210.6469,206.0621,181.6383,216.1838,250.4646,172.5724,318.265,254.6291,205.1485,139.7384,161.8977,181.8774,276.5563,164.4124,119.7138,167.055,177.0298,190.7823,195.4337,212.689,216.5455,211.962,295.8505,191.762,233.8735,235.8425,207.2084,190.0365,214.2567,219.4685,162.9477,87.5646,163.1608,174.2428,185.9064,308.8226,232.1798,153.9521,249.6636,29.975
Mycgr3G107615,52.9043,77.8098,35.9064,31.5569,58.7982,48.3839,40.237,66.4054,75.6643,40.8922,0.0,27.6752,97.3293,58.3054,33.2165,84.3419,60.8266,51.3954,68.9993,54.4851,68.0594,53.8555,67.4651,53.9518,61.9984,67.3357,23.7271,60.4202,65.1499,77.1285,90.6193,82.7551,68.8723,92.4244,16.7829,109.1233,146.8391,87.5497,123.4219,73.2007,168.6647,82.3428,135.6245,84.4869,89.925
Mycgr3G107616,113.6292,162.2136,108.4373,120.7393,117.5964,126.8602,60.9651,132.3225,177.0005,141.4188,234.6985,173.9585,185.8104,110.1323,114.5397,110.517,93.3477,141.9493,94.874,113.5746,88.3085,67.186,103.9625,89.7939,161.8848,135.4366,155.017,168.7598,119.2366,115.6927,125.4729,107.1325,51.0165,224.0593,80.0415,119.4458,117.2018,80.5855,104.0616,248.6498,97.3979,99.8913,186.9419,208.844,76.008
Mycgr3G107618,1192.8761,844.0382,1559.7742,983.7511,797.6719,1436.1753,1859.4358,1091.2948,3137.3675,4014.2497,3741.3698,4461.6405,3758.4825,3720.7459,4477.3558,4277.2028,834.1068,998.5396,830.1477,834.927,968.0188,763.5745,1092.7127,777.2073,1981.3661,2007.8285,1589.7152,1193.8194,1950.8095,2053.8571,1569.5725,785.8523,761.4215,1116.0952,1130.9084,1186.3474,1239.3757,1073.4786,2525.3099,1800.9684,802.9388,3066.9331,1265.8288,2040.0266,1262.1618
Mycgr3G107627,245.6598,238.0451,225.4922,290.872,284.7816,229.5284,251.1762,308.5899,262.1229,468.5563,345.1448,287.6246,265.4434,213.7863,295.5124,239.4536,201.7515,249.6349,181.1231,293.9127,253.1136,228.2192,224.5148,238.8215,264.3544,265.517,316.3612,389.606,242.161,337.1262,228.8718,210.416,265.9236,134.4356,234.9604,184.3299,312.5382,210.9152,211.7533,176.6111,375.3383,169.4103,274.9146,112.0164,371.4759
Mycgr3G107629,22.5418,40.2237,29.4433,33.6149,4.9589,20.6517,12.193,20.9958,39.1833,25.5576,0.0,28.6636,27.5275,23.754,9.1632,21.3278,24.692,22.0266,16.1717,15.3479,34.311,12.2641,25.4376,26.7872,7.7498,26.7812,9.4908,0.0,20.8971,21.1481,15.1032,20.5284,8.2902,21.0056,12.9099,37.6033,0.0,8.9539,41.1406,8.1334,14.2534,11.474,20.7713,30.3773,0.0
Mycgr3G107637,336.2871,458.9458,315.2582,509.7121,541.2268,528.0924,174.3602,366.6946,340.4895,350.9913,186.3782,228.3205,461.0851,187.8728,513.1377,292.7732,360.1414,469.901,367.6368,507.2489,474.7286,493.2308,327.9244,542.536,651.8445,359.6339,300.5432,114.59,467.1125,427.9387,245.1368,382.3412,422.7994,245.0648,251.7433,356.8627,284.2481,187.038,243.2138,187.0683,47.5112,461.6598,208.9351,294.2803,183.0616
Mycgr3G107640,21.1617,22.4198,26.5707,19.2085,22.6692,28.9123,49.9914,29.7848,22.9695,27.2615,0.0,15.8144,21.6287,73.4216,8.0178,27.1445,20.4763,34.2636,35.5778,49.1134,23.6239,18.1296,40.9214,32.0692,37.8879,25.2509,56.945,133.3411,25.8141,28.6122,45.3096,35.2832,32.523,53.2141,28.4018,22.8569,67.3574,59.693,19.3603,91.7913,118.7779,70.8688,89.1945,25.6309,80.2902
Mycgr3G107643,108.5688,152.3225,169.4782,134.4597,133.8899,146.3318,73.1581,99.1198,110.7942,90.3036,324.4361,150.2369,137.6373,183.5539,210.753,127.9671,173.446,163.9759,140.1548,230.9862,181.1168,130.6395,152.6259,172.4193,132.6077,169.8696,39.5452,170.8433,97.1102,69.6644,117.3404,141.7742,119.8888,78.4207,59.3856,64.1468,75.4403,86.5548,139.1522,94.1151,87.8957,95.8417,80.6416,98.7263,52.4563
Mycgr3G107644,302.2444,283.5441,225.4922,209.2358,169.3105,190.5853,181.676,225.5831,109.4431,212.9801,62.1261,135.4109,232.0172,99.3351,197.0082,222.0035,118.6419,283.8985,203.7635,181.8729,156.3679,163.1661,167.5566,206.7522,129.1634,140.7929,173.9987,264.5987,86.047,106.9847,83.6486,42.3398,75.8871,221.2585,145.882,123.1324,119.8961,143.2631,146.4123,106.8962,296.9448,79.6431,98.9692,96.8277,177.709
Mycgr3G107646,127.8903,133.1998,114.1824,100.1588,119.7216,107.9787,70.7195,121.0922,108.0919,66.4498,55.2232,90.9329,74.7174,79.8999,144.32,75.6169,137.3114,75.8694,114.2801,95.9245,105.7452,128.5066,105.6215,133.1816,117.9692,122.4286,18.9817,58.3367,140.1338,99.5206,127.7964,162.9441,107.1347,177.847,63.2586,126.0817,171.0877,93.519,163.3526,123.163,173.4158,118.7897,136.8464,181.3146,65.3027
Mycgr3G107656,568.1458,636.9851,676.4767,637.3116,700.6195,567.6256,808.3973,697.2568,652.6049,633.8289,510.8143,552.516,606.5874,714.7805,514.2831,499.2655,707.0335,545.7704,691.071,647.6824,706.4681,764.641,699.5352,683.6406,480.4877,595.3089,714.9764,535.4478,730.1707,676.7403,468.1996,669.0971,572.6604,436.9156,429.9001,339.1671,463.4187,455.6563,542.0886,429.9086,225.6781,475.1587,327.4538,436.6739,415.3679
Mycgr3G10766,590.6876,481.3655,543.623,362.218,429.2977,434.8649,599.8967,605.4611,431.0165,400.4027,276.1159,585.1332,497.4607,459.9645,343.619,296.651,534.1897,506.612,585.4159,429.7419,451.1047,441.5082,571.241,503.2983,377.157,376.4678,446.0693,839.6321,341.7297,248.8016,490.2736,422.115,383.8993,660.9748,502.1956,752.8034,581.9677,566.0883,329.1252,671.5869,1270.9239,265.9269,663.4604,543.9438,534.1974
Mycgr3G107660,114.5492,149.0255,107.7192,127.5995,71.5496,66.0853,101.2021,140.1349,75.6643,127.7881,117.3492,122.5617,177.9454,107.9729,128.2844,90.1586,101.7791,279.0037,116.4363,116.6442,106.3077,112.5099,111.7044,114.6947,113.6638,134.6714,156.5988,114.59,113.0904,82.1045,87.1339,88.5287,56.1182,162.443,63.2586,148.9386,132.0205,96.5036,156.0925,98.7628,61.7645,161.311,204.0477,131.0022,150.9456
Mycgr3G107669,150.8922,129.9028,169.4782,150.9242,160.8095,182.3246,182.8953,152.3418,364.8102,507.7447,276.1159,369.6618,442.4057,298.0052,313.8387,291.8037,219.8188,237.3979,188.1309,246.3342,240.1767,218.6212,253.2704,210.5251,331.5193,458.3419,283.1433,325.0189,483.0927,444.1108,464.7143,363.0959,369.8698,267.4707,446.683,235.205,313.8854,388.9992,663.0905,555.3954,277.9404,539.953,350.6688,647.4166,435.7081
Mycgr3G107673,92.4675,90.3385,129.2631,103.5889,83.5926,142.2014,164.6058,79.5888,264.8252,265.7992,165.6695,308.381,320.4984,149.0026,288.64,281.1398,136.7092,134.6071,123.9831,119.7138,136.6813,91.181,155.9438,110.9218,362.5185,252.5089,362.2336,466.6938,291.3307,430.4267,382.2275,174.4913,172.8185,287.0759,218.1775,429.1201,439.1701,340.2499,385.9961,343.9269,377.7138,456.2603,536.3888,389.2094,466.7536
Mycgr3G107675,345.0278,286.1817,243.4454,332.0332,309.5761,249.59,237.7639,395.0145,124.3057,95.4151,379.6593,110.7009,70.7849,51.827,74.4508,130.8754,274.6229,340.1887,261.9817,166.525,222.1775,256.48,282.579,232.4076,68.8871,90.2911,104.3992,39.5856,79.9008,115.6927,60.4129,202.0763,228.2989,191.8507,196.2307,153.3625,107.7718,227.8282,110.1117,92.9532,111.6513,91.792,47.6519,95.8784,81.3607
Mycgr3G107684,3859.251,3508.0338,6600.3153,7145.5732,6561.3122,6967.8696,7370.6815,3509.7213,7850.1745,9710.1906,5964.1025,8227.4469,8650.5068,7724.3807,8954.7117,9723.5593,7052.87,5494.4151,7801.2323,7177.4565,7631.6557,7473.6457,8298.7544,4687.7672,5443.8055,7742.8416,8393.0636,6275.3649,9214.4096,9993.1158,6681.4295,6429.8759,8466.8288,5766.7254,6902.9303,6512.0075,7801.3311,7576.0327,7238.3343,7906.8324,9870.4462,7953.5079,7895.5459,6846.2876,7494.8217
Mycgr3G107688,293.5037,344.2093,240.5729,282.6398,248.6526,233.6588,157.29,307.6133,198.6189,230.0186,110.4463,142.3297,194.6585,166.2783,100.7949,190.9812,320.3934,181.1077,264.677,235.5906,277.3,276.7424,309.6757,292.0187,107.6361,157.6268,177.1623,143.7584,164.7186,159.233,103.3989,276.4917,218.0956,196.0519,134.2631,158.5237,195.3364,178.084,145.2023,132.4583,216.1758,193.0332,172.2798,207.8948,169.1447
Mycgr3G107697,7.8206,1.3188,25.1345,15.7784,1.4168,21.8318,0.0,6.8359,0.0,0.0,6.9029,9.884,0.9831,0.0,0.0,0.0,37.9413,0.0,18.867,100.5289,32.0611,23.995,8.2949,13.9595,30.9992,9.1821,17.3999,4.1669,11.0632,3.732,0.0,70.5663,24.8706,16.8044,32.2748,5.8986,4.0414,18.9028,21.7803,8.1334,0.0,43.8712,8.5529,37.0224,2.1411
Mycgr3G107703,10.1208,11.2099,0.0,1.372,1.4168,5.3104,0.0,7.3241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8778,1.2045,19.5792,5.3906,0.0,5.6247,4.2658,2.765,4.1501,0.0,2.2955,0.0,37.5022,0.0,0.0,2.3236,10.9057,12.1164,0.0,0.0,11.0598,1.3471,0.0,0.0,19.7526,19.0045,9.4492,15.884,0.0,4.2821
Mycgr3G107708,86.0269,73.1939,126.3905,35.673,68.716,66.6754,174.3602,108.3971,233.7487,122.6766,6.9029,157.1557,171.0636,97.1756,148.9016,125.0587,59.0198,19.5792,56.0619,30.6958,34.8734,43.7242,93.4557,50.9335,126.5801,152.2705,242.0163,245.8476,110.6319,189.0892,204.4743,35.9247,73.974,71.4189,77.4595,68.5707,109.1189,128.3399,36.3006,144.0775,111.6513,58.7199,46.43,18.0365,79.2197
Mycgr3G107709,193.6756,211.0096,152.2432,192.0853,207.5647,189.4052,198.7462,214.3528,149.9775,141.4188,103.5434,263.903,167.1311,60.4648,151.1924,133.7838,188.5021,151.7389,191.3652,158.0836,221.0525,201.5581,173.6396,212.7888,189.4396,260.9259,229.3619,287.5167,151.197,207.7493,205.6361,283.5484,227.0235,176.4467,184.6118,263.9604,193.9892,299.4597,246.8439,242.8403,228.0536,201.8074,327.4538,137.6472,181.9911
Mycgr3G107711,129.7305,106.8236,86.8935,74.09,54.5477,73.1659,82.9125,80.0771,37.8322,66.4498,179.4753,142.3297,38.3418,131.7269,68.7238,73.678,79.4961,105.2382,58.2182,62.1591,76.4965,51.7226,81.2899,91.303,99.0253,48.2062,123.3809,245.8476,49.1697,37.3202,131.2818,187.3215,181.1086,126.0333,76.1685,65.6215,207.4607,161.171,75.0212,127.8107,256.5603,110.6904,98.9692,142.3937,145.5929
Mycgr3G107713,9.2007,11.8693,8.6175,3.4301,11.3346,1.1801,0.0,4.8828,18.9161,0.0,0.0,8.8956,14.7469,23.754,6.8724,3.8778,5.4202,24.474,4.3125,4.6044,2.8124,3.7326,12.1658,5.282,9.472,17.5991,17.3999,0.0,3.6877,6.22,0.0,7.6981,6.3771,21.0056,19.3649,11.7971,28.2901,0.0,15.7302,5.8096,26.1311,0.0,0.0,0.0,12.8464
Mycgr3G107715,41.4033,59.3464,63.1953,69.2879,64.4655,44.2536,32.9212,60.0578,39.1833,56.2268,193.2811,29.652,42.2743,49.6675,34.3619,31.0223,42.7593,0.0,33.9606,29.9285,35.4359,46.3904,34.8385,36.2194,15.4996,32.9027,36.3815,37.5022,57.7744,80.8605,29.0446,41.6983,49.1034,40.6107,28.4018,27.2808,17.5129,40.7902,41.1406,25.5621,33.2578,59.3948,2.4437,30.3773,17.1286
Mycgr3G107719,4.6004,2.6376,5.0269,6.1742,2.1252,4.1303,0.0,3.9062,0.0,20.4461,96.6405,0.0,0.0,0.0,0.0,5.8167,1.8067,0.0,2.1562,3.837,0.5625,4.2658,3.8709,0.7546,3.4444,0.0,0.0,0.0,1.2292,9.9521,8.1325,3.8491,8.2902,7.0019,0.0,15.4837,0.0,0.0,0.0,0.0,0.0,13.4988,0.0,4.7465,12.8464
Mycgr3G107722,268.6617,212.9878,182.4045,181.795,248.6526,184.6848,178.0181,240.2313,127.008,189.1264,117.3492,224.3669,164.1817,254.816,119.1213,120.2115,260.1691,181.1077,246.349,172.6641,217.1152,259.1461,263.2243,230.8985,143.8019,144.6187,143.9444,289.6002,149.9677,128.1328,180.0768,191.8121,195.1382,229.6607,187.1937,132.7175,71.3988,160.1761,148.8323,128.9726,114.0268,132.2885,80.6416,129.1036,137.0286
Mycgr3G107726,100.2881,116.7147,107.0011,93.9846,107.6786,58.4147,107.2986,105.9557,52.6948,52.8191,82.8348,52.3852,66.8524,172.7566,22.9079,46.5335,104.1881,190.8973,63.6087,73.67,67.497,71.4518,76.3129,74.7024,46.4988,45.9107,63.2722,37.5022,44.2528,62.2004,89.4575,97.5098,77.8002,28.0074,29.6928,42.7645,106.4247,42.78,27.8304,59.2577,2.3756,35.7719,50.0955,48.4138,36.3982
Mycgr3G107729,161.013,131.881,135.0081,158.4704,153.017,154.0024,62.1844,127.9281,194.5654,187.4225,48.3203,151.2253,231.0341,103.654,138.593,234.6063,140.9249,154.1863,147.7016,113.5746,133.3065,137.0382,105.6215,182.9833,151.5517,219.6062,170.8351,83.3382,178.2403,154.257,76.6779,115.4722,127.5413,161.0426,187.1937,138.6161,144.1448,92.5241,137.9422,81.3341,175.7913,140.3878,89.1945,150.9373,54.5973
Mycgr3G107730,545.604,521.5892,343.2652,360.846,396.7107,332.1967,412.1241,461.9082,231.0464,138.0111,317.5332,363.7314,229.0679,462.124,262.2959,239.4536,319.7911,376.8997,363.3244,375.2567,334.6724,346.5946,335.1133,370.494,277.2707,326.7312,177.1623,502.1125,189.3035,217.7014,580.8928,340.6429,296.5335,565.7496,411.8262,666.537,518.6518,340.2499,296.4547,371.8128,216.1758,290.8997,434.9759,398.7023,423.9322
Mycgr3G107731,111.329,97.5919,76.1216,80.9502,86.4263,89.0972,71.9388,98.1433,64.8551,10.223,13.8058,10.8724,27.5275,15.1162,19.4717,48.4724,27.7032,53.8428,39.8902,36.835,25.8738,30.9269,40.3684,32.8238,46.4988,34.433,55.3632,0.0,62.6914,19.9041,0.0,25.6605,20.4066,2.8007,10.3279,2.212,0.0,53.7237,9.6802,88.3055,0.0,31.7222,39.099,34.1745,13.917
Mycgr3G107737,2.3002,2.6376,11.49,3.4301,0.7084,0.0,0.0,3.9062,4.0534,0.0,0.0,0.0,0.0,10.7973,0.0,0.0,0.0,0.0,1.0781,0.0,0.0,1.0664,2.212,0.0,0.0,3.0607,0.0,0.0,0.0,4.976,0.0,1.9245,4.4639,16.8044,0.0,2.9493,8.0829,13.9284,0.0,0.0,0.0,0.0,28.1024,0.0,0.0
Mycgr3G107738,10568.8918,9119.569,10662.7659,17662.9294,19046.3658,15747.1846,6992.6978,11418.3127,12841.3181,14693.926,7372.2933,11213.4053,14112.7429,6147.9765,12881.1317,14012.3954,17175.9757,11754.8666,17532.2885,19730.5232,25310.2333,22653.422,13121.3997,20620.5164,12117.2462,10350.5701,11665.8205,1977.1983,15156.5729,13652.9872,4184.752,13894.5108,18005.6421,5086.1454,11661.5242,6162.5179,5461.3359,9969.7208,9977.8175,8634.1913,2639.2457,12878.5544,9601.2379,8613.8677,4162.2435
Mycgr3G107743,13.8011,9.2317,7.8994,11.6623,12.7514,7.6706,13.4123,10.2538,10.8092,13.6307,0.0,0.0,10.8144,0.0,16.0356,3.8778,4.2157,9.7896,10.2421,29.9285,14.6243,5.8654,4.4239,6.0366,12.0552,12.2429,34.7997,60.4202,12.2924,1.244,47.6332,30.7926,15.9427,7.0019,14.2009,22.8569,30.9844,7.9591,0.0,3.4857,0.0,12.1489,0.0,23.7323,0.0
Mycgr3G107758,640.8316,1462.5599,4868.9084,3049.3541,1870.2078,2069.2962,3515.2481,694.3272,11619.8796,11991.6339,7227.3325,7064.0994,11282.3294,5612.4309,10814.836,10877.2019,1545.9583,1196.7791,3253.2087,2637.5407,2095.218,1895.0725,5341.352,1294.0878,4355.3888,10933.6361,6879.275,1683.4312,10315.8118,12005.9207,3646.8453,8190.1851,9899.7552,3817.4098,6155.4464,5170.0856,5367.0356,5488.7685,14676.3217,5619.0215,3092.9774,15645.1387,6590.6181,10433.6588,2943.9737
Mycgr3G107760,186.7751,307.2827,255.6536,220.2121,251.4863,185.8649,160.9479,220.2121,239.1533,170.3841,82.8348,169.0165,329.3465,133.8864,208.4622,141.5393,233.6704,100.3434,219.9352,172.6641,182.2418,241.5498,152.6259,221.8436,230.7719,216.5455,188.2349,187.5109,204.0544,180.3812,230.0336,259.1709,352.6517,191.8507,220.7595,387.8302,269.4295,313.3881,228.6936,184.7445,78.3934,250.4032,171.0579,246.8157,137.0286
Mycgr3G107761,237.8392,242.0016,351.1646,321.0569,236.6096,329.2464,290.1939,249.9968,470.1998,638.9404,807.6389,537.6899,477.7982,431.8916,513.1377,413.9541,356.528,418.5056,321.817,322.3064,290.2369,282.0747,372.1638,321.8242,317.7419,384.8848,439.7421,425.0247,533.4917,429.1827,353.1828,640.8706,440.6552,494.3308,513.8145,564.0496,416.2686,555.1446,588.0693,421.7752,520.2473,671.5666,309.1261,421.4853,471.0358
Mycgr3G107763,521.222,593.4644,610.4089,786.8637,759.4177,800.1043,473.0892,628.8983,437.7722,495.8178,655.7752,510.0147,572.1781,319.5998,444.4139,581.6686,702.2156,582.4814,550.9162,779.6745,720.53,653.1975,512.6238,624.4068,427.1002,483.5928,338.5065,127.0907,566.6813,478.9431,322.9764,698.6067,767.1609,415.91,561.5812,277.2322,418.9629,481.5233,481.5876,342.765,123.529,556.1516,287.133,411.9924,231.2357
Mycgr3G107781,3572.1879,4395.5927,2550.791,3635.2143,4281.6423,2608.5995,1721.6546,3310.9933,1022.8196,1068.3084,462.4941,835.1985,855.3178,550.6617,871.6469,893.8307,2855.8372,2148.818,2594.4811,2181.7073,2548.0101,2836.7434,2030.0345,2951.5012,1211.5524,1248.0062,795.6485,429.1916,1214.4926,1052.4307,643.6293,1864.2342,1925.8735,834.6208,959.2065,707.0896,656.0608,940.1643,809.5028,664.6154,420.4739,868.6494,694.0065,925.5589,621.9813
Mycgr3G107782,61.1849,72.5345,73.2491,62.4277,55.2561,75.5261,134.1232,69.8233,56.7482,20.4461,69.029,34.594,166.1479,23.754,33.2165,65.9224,93.3477,51.3954,65.2259,44.509,69.1844,60.2541,56.9582,67.1567,82.6646,83.4045,52.1996,87.5051,168.4064,111.9607,126.6346,80.189,82.9018,96.6256,138.1361,93.6396,67.3574,103.4678,123.4219,61.5815,11.8778,115.415,89.1945,131.0022,201.2607
Mycgr3G107785,107.1886,118.0335,152.2432,90.5545,89.9683,158.7227,173.1409,91.3074,137.8172,146.5303,186.3782,196.6917,165.1648,248.3377,132.866,85.3114,155.3787,166.4233,108.8895,122.7834,115.3073,122.1079,133.8241,118.0902,156.7182,198.1812,156.5988,264.5987,191.762,195.3092,203.3125,184.7555,117.338,302.48,147.173,169.5835,126.6319,133.3143,134.3121,158.0205,171.0402,144.4374,261.4743,210.7426,154.1572
Mycgr3G107787,76.3662,80.4474,43.8058,93.2986,66.5907,73.7559,76.816,80.5654,64.8551,109.0458,0.0,39.536,56.0381,0.0,43.5251,31.9918,72.8714,56.2902,63.0697,48.346,48.3728,55.4551,70.23,56.5928,40.4712,7.6518,6.3272,97.9224,47.9405,53.4923,32.53,83.3966,48.4657,106.4282,78.7505,32.4421,29.6372,62.6776,104.0616,59.2577,23.7556,64.7944,9.7747,67.3997,99.5598
Mycgr3G107789,217.5975,267.059,166.6057,216.782,197.647,194.7156,135.3425,247.0672,129.7103,78.3767,0.0,118.6081,137.6373,82.0594,89.3409,121.1809,218.6143,198.2395,177.3497,188.7795,167.055,149.8355,126.0822,198.8292,104.1918,130.8455,140.7807,279.1829,132.7583,78.3725,76.6779,159.095,191.9496,151.24,154.919,148.2013,109.1189,164.1557,150.0424,97.6009,206.6736,135.6632,114.8532,117.7121,66.3732
Mycgr3G107790,63.4851,73.8533,97.6654,139.9479,104.1366,142.7915,124.3688,56.1516,182.4051,218.0917,144.9608,108.7241,216.2872,66.9432,151.1924,149.2949,180.0707,154.1863,147.7016,239.4276,201.3659,189.294,162.0267,225.9938,241.105,259.3955,167.6715,85.4216,342.9589,255.0216,185.8857,407.3602,343.7238,357.0945,291.764,251.426,245.1808,304.4341,424.7167,299.7741,154.4113,375.9423,260.2524,429.0796,253.717
Mycgr3G107794,138.0111,118.0335,108.4373,107.019,111.2207,80.2464,162.1672,119.6274,62.1528,85.1921,34.5145,45.4664,107.1605,101.4945,35.5073,70.7697,94.5522,132.1596,91.6397,89.7854,76.4965,112.5099,102.3036,103.7534,49.0821,106.3598,53.7814,25.0015,57.7744,59.7124,155.6793,97.5098,80.351,128.8341,112.3162,78.8932,96.9946,107.4473,61.711,155.6966,30.8823,80.993,39.099,129.1036,58.8795
Mycgr3G107795,0.9201,1.3188,1.4363,5.4882,0.0,2.3602,4.8772,0.0,5.4046,0.0,0.0,2.9652,0.0,0.0,0.0,4.8472,3.6135,0.0,2.1562,0.0,0.5625,2.1329,1.659,3.3956,0.0,0.0,0.0,4.1669,0.0,1.244,0.0,7.0566,1.2754,0.0,7.7459,2.9493,4.0414,8.9539,0.0,11.6192,0.0,8.0993,15.884,11.3915,0.0
Mycgr3G107800,548.8242,573.0228,356.1915,419.8436,389.6266,369.3697,418.2206,459.9551,216.1838,250.4646,365.8535,230.2973,279.2072,274.2511,281.7676,170.6228,418.559,484.5854,420.4644,387.5351,414.5438,418.5796,363.3159,480.6612,190.3007,228.7884,226.1983,154.1756,148.7385,133.1089,188.2093,287.3974,201.5152,261.8693,280.1451,227.8318,218.2379,287.5211,222.6435,278.8596,106.9001,265.9269,227.2627,334.1505,117.7589
Mycgr3G107801,194.5957,152.3225,188.8677,132.4017,118.3048,132.1706,74.3774,166.9901,133.7637,211.2763,179.4753,224.3669,264.4603,280.7295,222.207,234.6063,187.2976,256.9771,139.6158,141.9683,143.9935,164.2325,170.3216,162.2326,107.6361,106.3598,129.7081,72.9209,102.0272,73.3965,144.0614,45.5474,51.6542,88.2233,74.8775,123.1324,107.7718,54.7186,68.9711,167.3158,0.0,94.4918,41.5426,137.6472,83.5018
