T,Dose,Replicate,Time,Oxygen,Well
15,0.0125,A,4104.32,5.73,A1
15,0.0125,A,4105.32,5.77,A1
15,0.0125,A,4106.32,5.77,A1
15,0.0125,A,4107.32,5.78,A1
15,0.0125,A,4108.32,5.74,A1
15,0.0125,A,4109.32,5.73,A1
15,0.0125,A,4110.32,5.68,A1
15,0.0125,A,4111.32,5.67,A1
15,0.0125,A,4112.32,5.7,A1
15,0.0125,A,4113.32,5.74,A1
15,0.0125,A,4114.33,5.75,A1
15,0.0125,A,4115.33,5.74,A1
15,0.0125,B,0.03,16.06,B1
15,0.0125,B,1.05,16.04,B1
15,0.0125,B,2.05,16.01,B1
15,0.0125,B,3.05,15.93,B1
15,0.0125,B,4.05,15.86,B1
15,0.0125,B,5.05,15.78,B1
15,0.0125,B,6.05,15.67,B1
15,0.0125,B,7.05,15.54,B1
15,0.0125,B,8.05,15.38,B1
15,0.0125,B,9.05,15.25,B1
15,0.0125,B,10.05,15.16,B1
15,0.0125,B,11.05,15.08,B1
15,0.0125,B,12.05,14.97,B1
15,0.0125,B,13.05,14.86,B1
15,0.0125,B,14.05,14.74,B1
15,0.0125,B,15.05,14.65,B1
15,0.0125,B,16.05,14.57,B1
15,0.0125,B,17.05,14.54,B1
15,0.0125,B,18.05,14.5,B1
15,0.0125,B,19.05,14.45,B1
15,0.0125,B,20.05,14.34,B1
15,0.0125,B,21.05,14.27,B1
15,0.0125,B,22.05,14.25,B1
15,0.0125,B,23.07,14.23,B1
15,0.0125,B,24.07,14.22,B1
15,0.0125,B,25.07,14.2,B1
15,0.0125,B,26.07,14.18,B1
15,0.0125,B,27.07,14.09,B1
15,0.0125,B,28.07,14.06,B1
15,0.0125,B,29.08,14.04,B1
15,0.0125,B,30.08,14.04,B1
15,0.0125,B,31.08,14.02,B1
15,0.0125,B,32.08,14.06,B1
15,0.0125,B,33.08,14.02,B1
15,0.0125,B,34.08,13.97,B1
15,0.0125,B,35.1,13.93,B1
15,0.0125,B,36.1,13.9,B1
15,0.0125,B,37.1,13.9,B1
15,0.0125,B,38.1,13.91,B1
15,0.0125,B,39.1,13.91,B1
15,0.0125,B,40.1,13.9,B1
15,0.0125,B,41.12,13.82,B1
15,0.0125,B,42.12,13.82,B1
15,0.0125,B,43.13,13.82,B1
15,0.0125,B,44.13,13.82,B1
15,0.0125,B,45.13,13.82,B1
15,0.0125,B,46.13,13.81,B1
15,0.0125,B,47.13,13.82,B1
15,0.0125,B,48.13,13.77,B1
15,0.0125,B,49.13,13.79,B1
15,0.0125,B,50.13,13.75,B1
15,0.0125,B,51.13,13.75,B1
15,0.0125,B,52.13,13.75,B1
15,0.0125,B,53.13,13.74,B1
15,0.0125,B,54.13,13.75,B1
15,0.0125,B,55.13,13.75,B1
15,0.0125,B,56.13,13.74,B1
15,0.0125,B,57.13,13.72,B1
15,0.0125,B,58.13,13.72,B1
15,0.0125,B,59.13,13.7,B1
15,0.0125,B,60.13,13.74,B1
15,0.0125,B,61.13,13.7,B1
15,0.0125,B,62.13,13.7,B1
15,0.0125,B,63.13,13.68,B1
15,0.0125,B,64.13,13.67,B1
15,0.0125,B,65.15,13.67,B1
15,0.0125,B,66.15,13.68,B1
15,0.0125,B,67.15,13.7,B1
15,0.0125,B,68.15,13.67,B1
15,0.0125,B,69.15,13.68,B1
15,0.0125,B,70.15,13.67,B1
15,0.0125,B,71.15,13.67,B1
15,0.0125,B,72.17,13.63,B1
15,0.0125,B,73.17,13.65,B1
15,0.0125,B,74.17,13.63,B1
15,0.0125,B,75.17,13.63,B1
15,0.0125,B,76.17,13.61,B1
15,0.0125,B,77.18,13.6,B1
15,0.0125,B,78.18,13.61,B1
15,0.0125,B,79.18,13.61,B1
15,0.0125,B,80.18,13.61,B1
15,0.0125,B,81.18,13.6,B1
15,0.0125,B,82.18,13.61,B1
15,0.0125,B,83.2,13.6,B1
15,0.0125,B,84.2,13.6,B1
15,0.0125,B,85.2,13.58,B1
15,0.0125,B,86.2,13.56,B1
15,0.0125,B,87.2,13.56,B1
15,0.0125,B,88.2,13.56,B1
15,0.0125,B,89.22,13.56,B1
15,0.0125,B,90.22,13.56,B1
15,0.0125,B,91.22,13.56,B1
15,0.0125,B,92.22,13.54,B1
15,0.0125,B,93.22,13.53,B1
15,0.0125,B,94.22,13.53,B1
15,0.0125,B,95.22,13.49,B1
15,0.0125,B,96.22,13.51,B1
15,0.0125,B,97.22,13.51,B1
15,0.0125,B,98.22,13.47,B1
15,0.0125,B,99.22,13.46,B1
15,0.0125,B,100.23,13.46,B1
15,0.0125,B,101.23,13.42,B1
15,0.0125,B,102.23,13.46,B1
15,0.0125,B,103.23,13.46,B1
15,0.0125,B,104.23,13.44,B1
15,0.0125,B,105.23,13.46,B1
15,0.0125,B,106.23,13.44,B1
15,0.0125,B,107.23,13.4,B1
15,0.0125,B,108.23,13.42,B1
15,0.0125,B,109.25,13.4,B1
15,0.0125,B,110.25,13.4,B1
15,0.0125,B,111.27,13.4,B1
15,0.0125,B,112.27,13.42,B1
15,0.0125,B,113.27,13.4,B1
15,0.0125,B,114.27,13.39,B1
15,0.0125,B,115.27,13.39,B1
15,0.0125,B,116.27,13.39,B1
15,0.0125,B,117.28,13.39,B1
15,0.0125,B,118.28,13.4,B1
15,0.0125,B,119.28,13.42,B1
15,0.0125,B,120.28,13.42,B1
15,0.0125,B,121.28,13.4,B1
15,0.0125,B,122.28,13.4,B1
15,0.0125,B,123.28,13.4,B1
15,0.0125,B,124.3,13.4,B1
15,0.0125,B,125.3,13.4,B1
15,0.0125,B,126.3,13.42,B1
15,0.0125,B,127.3,13.39,B1
15,0.0125,B,128.3,13.4,B1
15,0.0125,B,129.32,13.39,B1
15,0.0125,B,130.32,13.39,B1
15,0.0125,B,131.32,13.4,B1
15,0.0125,B,132.32,13.37,B1
15,0.0125,B,133.32,13.39,B1
15,0.0125,B,134.32,13.39,B1
15,0.0125,B,135.33,13.39,B1
15,0.0125,B,136.33,13.35,B1
15,0.0125,B,137.33,13.33,B1
15,0.0125,B,138.33,13.37,B1
15,0.0125,B,139.33,13.35,B1
15,0.0125,B,140.33,13.37,B1
15,0.0125,B,141.33,13.39,B1
15,0.0125,B,142.33,13.37,B1
15,0.0125,B,143.33,13.37,B1
15,0.0125,B,144.35,13.35,B1
15,0.0125,B,145.35,13.37,B1
15,0.0125,B,146.37,13.37,B1
15,0.0125,B,147.37,13.37,B1
15,0.0125,B,148.37,13.37,B1
15,0.0125,B,149.37,13.35,B1
15,0.0125,B,150.37,13.33,B1
15,0.0125,B,151.38,13.33,B1
15,0.0125,B,152.38,13.33,B1
15,0.0125,B,153.38,13.35,B1
15,0.0125,B,154.38,13.35,B1
15,0.0125,B,155.38,13.35,B1
15,0.0125,B,156.38,13.35,B1
15,0.0125,B,157.38,13.33,B1
15,0.0125,B,158.38,13.35,B1
15,0.0125,B,159.38,13.33,B1
15,0.0125,B,160.38,13.33,B1
15,0.0125,B,161.38,13.33,B1
15,0.0125,B,162.38,13.33,B1
15,0.0125,B,163.4,13.33,B1
15,0.0125,B,164.4,13.35,B1
15,0.0125,B,165.4,13.32,B1
15,0.0125,B,166.4,13.3,B1
15,0.0125,B,167.4,13.32,B1
15,0.0125,B,168.4,13.33,B1
15,0.0125,B,169.4,13.3,B1
15,0.0125,B,170.4,13.32,B1
15,0.0125,B,171.4,13.3,B1
15,0.0125,B,172.42,13.32,B1
15,0.0125,B,173.42,13.3,B1
15,0.0125,B,174.42,13.3,B1
15,0.0125,B,175.42,13.32,B1
15,0.0125,B,176.42,13.32,B1
15,0.0125,B,177.43,13.33,B1
15,0.0125,B,178.43,13.33,B1
15,0.0125,B,179.43,13.32,B1
15,0.0125,B,180.43,13.3,B1
15,0.0125,B,181.43,13.28,B1
15,0.0125,B,182.45,13.3,B1
15,0.0125,B,183.45,13.3,B1
15,0.0125,B,184.45,13.32,B1
15,0.0125,B,185.45,13.3,B1
15,0.0125,B,186.47,13.3,B1
15,0.0125,B,187.47,13.3,B1
15,0.0125,B,188.47,13.3,B1
15,0.0125,B,189.47,13.28,B1
15,0.0125,B,190.47,13.3,B1
15,0.0125,B,191.48,13.28,B1
15,0.0125,B,192.48,13.3,B1
15,0.0125,B,193.48,13.3,B1
15,0.0125,B,194.48,13.28,B1
15,0.0125,B,195.48,13.28,B1
15,0.0125,B,196.5,13.28,B1
15,0.0125,B,197.52,13.28,B1
15,0.0125,B,198.52,13.3,B1
15,0.0125,B,199.52,13.28,B1
15,0.0125,B,200.52,13.28,B1
15,0.0125,B,201.52,13.28,B1
15,0.0125,B,202.52,13.26,B1
15,0.0125,B,203.53,13.26,B1
15,0.0125,B,204.53,13.26,B1
15,0.0125,B,205.53,13.26,B1
15,0.0125,B,206.53,13.26,B1
15,0.0125,B,207.53,13.26,B1
15,0.0125,B,208.53,13.26,B1
15,0.0125,B,209.55,13.26,B1
15,0.0125,B,210.55,13.25,B1
15,0.0125,B,211.55,13.25,B1
15,0.0125,B,212.55,13.26,B1
15,0.0125,B,213.55,13.26,B1
15,0.0125,B,214.55,13.26,B1
15,0.0125,B,215.55,13.26,B1
15,0.0125,B,216.57,13.25,B1
15,0.0125,B,217.57,13.25,B1
15,0.0125,B,218.57,13.25,B1
15,0.0125,B,219.57,13.23,B1
15,0.0125,B,220.58,13.23,B1
15,0.0125,B,221.58,13.26,B1
15,0.0125,B,222.58,13.25,B1
15,0.0125,B,223.58,13.25,B1
15,0.0125,B,224.58,13.26,B1
15,0.0125,B,225.58,13.23,B1
15,0.0125,B,226.6,13.23,B1
15,0.0125,B,227.6,13.25,B1
15,0.0125,B,228.6,13.26,B1
15,0.0125,B,229.6,13.23,B1
15,0.0125,B,230.6,13.25,B1
15,0.0125,B,231.6,13.23,B1
15,0.0125,B,232.6,13.21,B1
15,0.0125,B,233.6,13.21,B1
15,0.0125,B,234.62,13.23,B1
15,0.0125,B,235.62,13.25,B1
15,0.0125,B,236.62,13.25,B1
15,0.0125,B,237.63,13.25,B1
15,0.0125,B,238.63,13.23,B1
15,0.0125,B,239.65,13.21,B1
15,0.0125,B,240.65,13.23,B1
15,0.0125,B,241.65,13.23,B1
15,0.0125,B,242.65,13.23,B1
15,0.0125,B,243.67,13.23,B1
15,0.0125,B,244.67,13.23,B1
15,0.0125,B,245.67,13.23,B1
15,0.0125,B,246.67,13.19,B1
15,0.0125,B,247.68,13.19,B1
15,0.0125,B,248.68,13.21,B1
15,0.0125,B,249.68,13.23,B1
15,0.0125,B,250.68,13.21,B1
15,0.0125,B,251.68,13.23,B1
15,0.0125,B,252.68,13.23,B1
15,0.0125,B,253.68,13.21,B1
15,0.0125,B,254.7,13.21,B1
15,0.0125,B,255.7,13.21,B1
15,0.0125,B,256.7,13.21,B1
15,0.0125,B,257.7,13.21,B1
15,0.0125,B,258.7,13.19,B1
15,0.0125,B,259.72,13.19,B1
15,0.0125,B,260.72,13.21,B1
15,0.0125,B,261.72,13.21,B1
15,0.0125,B,262.73,13.21,B1
15,0.0125,B,263.73,13.19,B1
15,0.0125,B,264.73,13.21,B1
15,0.0125,B,265.73,13.21,B1
15,0.0125,B,266.73,13.21,B1
15,0.0125,B,267.73,13.19,B1
15,0.0125,B,268.73,13.19,B1
15,0.0125,B,269.73,13.19,B1
15,0.0125,B,270.75,13.19,B1
15,0.0125,B,271.75,13.19,B1
15,0.0125,B,272.75,13.21,B1
15,0.0125,B,273.75,13.19,B1
15,0.0125,B,274.75,13.19,B1
15,0.0125,B,275.75,13.19,B1
15,0.0125,B,276.75,13.19,B1
15,0.0125,B,277.77,13.19,B1
15,0.0125,B,278.77,13.21,B1
15,0.0125,B,279.77,13.21,B1
15,0.0125,B,280.77,13.19,B1
15,0.0125,B,281.77,13.18,B1
15,0.0125,B,282.77,13.18,B1
15,0.0125,B,283.77,13.16,B1
15,0.0125,B,284.77,13.19,B1
15,0.0125,B,285.77,13.19,B1
15,0.0125,B,286.78,13.18,B1
15,0.0125,B,287.78,13.19,B1
15,0.0125,B,288.78,13.18,B1
15,0.0125,B,289.78,13.18,B1
15,0.0125,B,290.78,13.16,B1
15,0.0125,B,291.78,13.16,B1
15,0.0125,B,292.8,13.18,B1
15,0.0125,B,293.8,13.18,B1
15,0.0125,B,294.8,13.18,B1
15,0.0125,B,295.8,13.19,B1
15,0.0125,B,296.8,13.18,B1
15,0.0125,B,297.8,13.16,B1
15,0.0125,B,298.8,13.16,B1
15,0.0125,B,299.8,13.18,B1
15,0.0125,B,300.82,13.16,B1
15,0.0125,B,301.82,13.16,B1
15,0.0125,B,302.83,13.16,B1
15,0.0125,B,303.83,13.14,B1
15,0.0125,B,304.85,13.14,B1
15,0.0125,B,305.85,13.13,B1
15,0.0125,B,306.85,13.16,B1
15,0.0125,B,307.85,13.18,B1
15,0.0125,B,308.85,13.18,B1
15,0.0125,B,309.85,13.18,B1
15,0.0125,B,310.87,13.16,B1
15,0.0125,B,311.87,13.14,B1
15,0.0125,B,312.87,13.16,B1
15,0.0125,B,313.87,13.16,B1
15,0.0125,B,314.87,13.14,B1
15,0.0125,B,315.87,13.16,B1
15,0.0125,B,316.87,13.16,B1
15,0.0125,B,317.87,13.16,B1
15,0.0125,B,318.88,13.14,B1
15,0.0125,B,319.88,13.14,B1
15,0.0125,B,320.88,13.16,B1
15,0.0125,B,321.88,13.16,B1
15,0.0125,B,322.88,13.16,B1
15,0.0125,B,323.88,13.14,B1
15,0.0125,B,324.9,13.14,B1
15,0.0125,B,325.9,13.14,B1
15,0.0125,B,326.9,13.13,B1
15,0.0125,B,327.92,13.16,B1
15,0.0125,B,328.92,13.14,B1
15,0.0125,B,329.92,13.14,B1
15,0.0125,B,330.92,13.14,B1
15,0.0125,B,331.92,13.14,B1
15,0.0125,B,332.93,13.11,B1
15,0.0125,B,333.93,13.14,B1
15,0.0125,B,334.93,13.14,B1
15,0.0125,B,335.93,13.14,B1
15,0.0125,B,336.93,13.14,B1
15,0.0125,B,337.93,13.13,B1
15,0.0125,B,338.93,13.14,B1
15,0.0125,B,339.95,13.13,B1
15,0.0125,B,340.95,13.13,B1
15,0.0125,B,341.95,13.13,B1
15,0.0125,B,342.95,13.14,B1
15,0.0125,B,343.95,13.13,B1
15,0.0125,B,344.95,13.14,B1
15,0.0125,B,345.97,13.11,B1
15,0.0125,B,346.97,13.13,B1
15,0.0125,B,347.97,13.13,B1
15,0.0125,B,348.97,13.11,B1
15,0.0125,B,349.98,13.14,B1
15,0.0125,B,350.98,13.13,B1
15,0.0125,B,351.98,13.14,B1
15,0.0125,B,352.98,13.13,B1
15,0.0125,B,353.98,13.11,B1
15,0.0125,B,354.98,13.11,B1
15,0.0125,B,355.98,13.11,B1
15,0.0125,B,356.98,13.09,B1
15,0.0125,B,358.0,13.11,B1
15,0.0125,B,359.0,13.11,B1
15,0.0125,B,360.0,13.11,B1
15,0.0125,B,361.0,13.09,B1
15,0.0125,B,362.0,13.09,B1
15,0.0125,B,363.0,13.11,B1
15,0.0125,B,364.0,13.11,B1
15,0.0125,B,365.02,13.11,B1
15,0.0125,B,366.02,13.11,B1
15,0.0125,B,367.02,13.11,B1
15,0.0125,B,368.02,13.09,B1
15,0.0125,B,369.02,13.09,B1
15,0.0125,B,370.03,13.11,B1
15,0.0125,B,371.03,13.13,B1
15,0.0125,B,372.03,13.11,B1
15,0.0125,B,373.03,13.09,B1
15,0.0125,B,374.03,13.09,B1
15,0.0125,B,375.03,13.09,B1
15,0.0125,B,376.03,13.09,B1
15,0.0125,B,377.03,13.09,B1
15,0.0125,B,378.05,13.09,B1
15,0.0125,B,379.05,13.09,B1
15,0.0125,B,380.05,13.09,B1
15,0.0125,B,381.07,13.11,B1
15,0.0125,B,382.07,13.11,B1
15,0.0125,B,383.07,13.11,B1
15,0.0125,B,384.07,13.07,B1
15,0.0125,B,385.07,13.09,B1
15,0.0125,B,386.07,13.09,B1
15,0.0125,B,387.08,13.09,B1
15,0.0125,B,388.08,13.11,B1
15,0.0125,B,389.08,13.07,B1
15,0.0125,B,390.08,13.07,B1
15,0.0125,B,391.08,13.07,B1
15,0.0125,B,392.08,13.07,B1
15,0.0125,B,393.08,13.07,B1
15,0.0125,B,394.1,13.07,B1
15,0.0125,B,395.1,13.09,B1
15,0.0125,B,396.1,13.07,B1
15,0.0125,B,397.1,13.09,B1
15,0.0125,B,398.1,13.07,B1
15,0.0125,B,399.1,13.06,B1
15,0.0125,B,400.12,13.09,B1
15,0.0125,B,401.12,13.09,B1
15,0.0125,B,402.12,13.09,B1
15,0.0125,B,403.12,13.07,B1
15,0.0125,B,404.12,13.07,B1
15,0.0125,B,405.12,13.06,B1
15,0.0125,B,406.13,13.06,B1
15,0.0125,B,407.13,13.07,B1
15,0.0125,B,408.13,13.07,B1
15,0.0125,B,409.13,13.09,B1
15,0.0125,B,410.13,13.06,B1
15,0.0125,B,411.13,13.07,B1
15,0.0125,B,412.13,13.06,B1
15,0.0125,B,413.15,13.07,B1
15,0.0125,B,414.15,13.06,B1
15,0.0125,B,415.15,13.07,B1
15,0.0125,B,416.15,13.07,B1
15,0.0125,B,417.15,13.06,B1
15,0.0125,B,418.15,13.06,B1
15,0.0125,B,419.17,13.04,B1
15,0.0125,B,420.17,13.06,B1
15,0.0125,B,421.17,13.06,B1
15,0.0125,B,422.17,13.07,B1
15,0.0125,B,423.18,13.07,B1
15,0.0125,B,424.18,13.06,B1
15,0.0125,B,425.18,13.06,B1
15,0.0125,B,426.18,13.04,B1
15,0.0125,B,427.18,13.04,B1
15,0.0125,B,428.18,13.04,B1
15,0.0125,B,429.2,13.04,B1
15,0.0125,B,430.2,13.07,B1
15,0.0125,B,431.2,13.06,B1
15,0.0125,B,432.2,13.07,B1
15,0.0125,B,433.2,13.06,B1
15,0.0125,B,434.2,13.06,B1
15,0.0125,B,435.2,13.04,B1
15,0.0125,B,436.22,13.04,B1
15,0.0125,B,437.22,13.06,B1
15,0.0125,B,438.22,13.06,B1
15,0.0125,B,439.22,13.06,B1
15,0.0125,B,440.22,13.04,B1
15,0.0125,B,441.23,13.04,B1
15,0.0125,B,442.23,13.04,B1
15,0.0125,B,443.23,13.04,B1
15,0.0125,B,444.23,13.04,B1
15,0.0125,B,445.23,13.04,B1
15,0.0125,B,446.23,13.04,B1
15,0.0125,B,447.23,13.04,B1
15,0.0125,B,448.25,13.02,B1
15,0.0125,B,449.25,13.02,B1
15,0.0125,B,450.25,13.04,B1
15,0.0125,B,451.25,13.06,B1
15,0.0125,B,452.25,13.04,B1
15,0.0125,B,453.27,13.04,B1
15,0.0125,B,454.27,13.02,B1
15,0.0125,B,455.27,13.02,B1
15,0.0125,B,456.27,13.04,B1
15,0.0125,B,457.27,13.04,B1
15,0.0125,B,458.27,13.02,B1
15,0.0125,B,459.27,13.04,B1
15,0.0125,B,460.27,13.04,B1
15,0.0125,B,461.27,13.04,B1
15,0.0125,B,462.28,13.02,B1
15,0.0125,B,463.28,13.02,B1
15,0.0125,B,464.3,13.02,B1
15,0.0125,B,465.3,13.02,B1
15,0.0125,B,466.3,13.04,B1
15,0.0125,B,467.3,13.02,B1
15,0.0125,B,468.32,13.02,B1
15,0.0125,B,469.32,13.0,B1
15,0.0125,B,470.32,13.0,B1
15,0.0125,B,471.32,13.0,B1
15,0.0125,B,472.32,13.02,B1
15,0.0125,B,473.32,13.02,B1
15,0.0125,B,474.32,13.02,B1
15,0.0125,B,475.32,13.04,B1
15,0.0125,B,476.32,13.02,B1
15,0.0125,B,477.33,13.02,B1
15,0.0125,B,478.33,13.0,B1
15,0.0125,B,479.33,13.02,B1
15,0.0125,B,480.33,13.02,B1
15,0.0125,B,481.33,13.02,B1
15,0.0125,B,482.33,13.02,B1
15,0.0125,B,483.35,13.0,B1
15,0.0125,B,484.35,13.0,B1
15,0.0125,B,485.37,13.02,B1
15,0.0125,B,486.37,13.0,B1
15,0.0125,B,487.37,13.02,B1
15,0.0125,B,488.37,13.0,B1
15,0.0125,B,489.37,13.0,B1
15,0.0125,B,490.38,13.0,B1
15,0.0125,B,491.38,12.99,B1
15,0.0125,B,492.38,13.02,B1
15,0.0125,B,493.4,13.02,B1
15,0.0125,B,494.4,13.0,B1
15,0.0125,B,495.4,13.0,B1
15,0.0125,B,496.4,13.0,B1
15,0.0125,B,497.4,12.99,B1
15,0.0125,B,498.42,12.99,B1
15,0.0125,B,499.42,13.0,B1
15,0.0125,B,500.42,13.0,B1
15,0.0125,B,501.43,13.02,B1
15,0.0125,B,502.43,13.0,B1
15,0.0125,B,503.43,13.0,B1
15,0.0125,B,504.43,13.0,B1
15,0.0125,B,505.43,12.99,B1
15,0.0125,B,506.43,13.0,B1
15,0.0125,B,507.45,13.0,B1
15,0.0125,B,508.45,12.99,B1
15,0.0125,B,509.45,13.0,B1
15,0.0125,B,510.47,12.99,B1
15,0.0125,B,511.47,12.99,B1
15,0.0125,B,512.47,12.99,B1
15,0.0125,B,513.47,12.99,B1
15,0.0125,B,514.47,12.99,B1
15,0.0125,B,515.47,12.99,B1
15,0.0125,B,516.48,12.99,B1
15,0.0125,B,517.48,13.0,B1
15,0.0125,B,518.48,13.0,B1
15,0.0125,B,519.48,12.99,B1
15,0.0125,B,520.48,12.97,B1
15,0.0125,B,521.48,12.97,B1
15,0.0125,B,522.48,13.0,B1
15,0.0125,B,523.5,12.99,B1
15,0.0125,B,524.5,12.99,B1
15,0.0125,B,525.5,12.97,B1
15,0.0125,B,526.5,12.97,B1
15,0.0125,B,527.5,12.97,B1
15,0.0125,B,528.5,12.97,B1
15,0.0125,B,529.5,13.0,B1
15,0.0125,B,530.52,13.0,B1
15,0.0125,B,531.52,12.99,B1
15,0.0125,B,532.52,12.99,B1
15,0.0125,B,533.52,12.97,B1
15,0.0125,B,534.53,12.95,B1
15,0.0125,B,535.53,12.97,B1
15,0.0125,B,536.53,12.99,B1
15,0.0125,B,537.55,12.97,B1
15,0.0125,B,538.55,12.99,B1
15,0.0125,B,539.55,12.97,B1
15,0.0125,B,540.55,12.95,B1
15,0.0125,B,541.55,12.97,B1
15,0.0125,B,542.55,12.97,B1
15,0.0125,B,543.57,12.97,B1
15,0.0125,B,544.57,12.97,B1
15,0.0125,B,545.57,12.97,B1
15,0.0125,B,546.57,12.97,B1
15,0.0125,B,547.58,12.95,B1
15,0.0125,B,548.58,12.97,B1
15,0.0125,B,549.58,12.95,B1
15,0.0125,B,550.58,12.95,B1
15,0.0125,B,551.58,12.97,B1
15,0.0125,B,552.58,12.97,B1
15,0.0125,B,553.58,12.97,B1
15,0.0125,B,554.6,12.97,B1
15,0.0125,B,555.6,12.94,B1
15,0.0125,B,556.6,12.95,B1
15,0.0125,B,557.6,12.97,B1
15,0.0125,B,558.6,12.97,B1
15,0.0125,B,559.6,12.99,B1
15,0.0125,B,560.6,12.97,B1
15,0.0125,B,561.6,12.97,B1
15,0.0125,B,562.6,12.97,B1
15,0.0125,B,563.62,12.95,B1
15,0.0125,B,564.62,12.97,B1
15,0.0125,B,565.62,12.95,B1
15,0.0125,B,566.62,12.97,B1
15,0.0125,B,567.62,12.95,B1
15,0.0125,B,568.62,12.95,B1
15,0.0125,B,569.63,12.95,B1
15,0.0125,B,570.63,12.94,B1
15,0.0125,B,571.63,12.95,B1
15,0.0125,B,572.65,12.94,B1
15,0.0125,B,573.65,12.97,B1
15,0.0125,B,574.65,12.95,B1
15,0.0125,B,575.65,12.95,B1
15,0.0125,B,576.65,12.94,B1
15,0.0125,B,577.65,12.94,B1
15,0.0125,B,578.67,12.94,B1
15,0.0125,B,579.67,12.94,B1
15,0.0125,B,580.67,12.94,B1
15,0.0125,B,581.67,12.94,B1
15,0.0125,B,582.67,12.92,B1
15,0.0125,B,583.68,12.94,B1
15,0.0125,B,584.68,12.95,B1
15,0.0125,B,585.68,12.94,B1
15,0.0125,B,586.68,12.95,B1
15,0.0125,B,587.7,12.94,B1
15,0.0125,B,588.7,12.95,B1
15,0.0125,B,589.7,12.92,B1
15,0.0125,B,590.7,12.94,B1
15,0.0125,B,591.72,12.94,B1
15,0.0125,B,592.72,12.92,B1
15,0.0125,B,593.72,12.94,B1
15,0.0125,B,594.72,12.94,B1
15,0.0125,B,595.72,12.94,B1
15,0.0125,B,596.72,12.95,B1
15,0.0125,B,597.73,12.92,B1
15,0.0125,B,598.73,12.94,B1
15,0.0125,B,599.73,12.92,B1
15,0.0125,B,600.75,12.92,B1
15,0.0125,B,601.75,12.94,B1
15,0.0125,B,602.75,12.94,B1
15,0.0125,B,603.75,12.94,B1
15,0.0125,B,604.77,12.94,B1
15,0.0125,B,605.77,12.92,B1
15,0.0125,B,606.77,12.9,B1
15,0.0125,B,607.77,12.92,B1
15,0.0125,B,608.77,12.92,B1
15,0.0125,B,609.78,12.94,B1
15,0.0125,B,610.78,12.94,B1
15,0.0125,B,611.78,12.92,B1
15,0.0125,B,612.78,12.94,B1
15,0.0125,B,613.78,12.9,B1
15,0.0125,B,614.8,12.92,B1
15,0.0125,B,615.8,12.92,B1
15,0.0125,B,616.8,12.92,B1
15,0.0125,B,617.8,12.92,B1
15,0.0125,B,618.8,12.94,B1
15,0.0125,B,619.8,12.9,B1
15,0.0125,B,620.8,12.9,B1
15,0.0125,B,621.82,12.9,B1
15,0.0125,B,622.82,12.92,B1
15,0.0125,B,623.82,12.92,B1
15,0.0125,B,624.82,12.92,B1
15,0.0125,B,625.82,12.92,B1
15,0.0125,B,626.83,12.92,B1
15,0.0125,B,627.83,12.9,B1
15,0.0125,B,628.83,12.88,B1
15,0.0125,B,629.83,12.9,B1
15,0.0125,B,630.85,12.9,B1
15,0.0125,B,631.85,12.92,B1
15,0.0125,B,632.85,12.9,B1
15,0.0125,B,633.85,12.9,B1
15,0.0125,B,634.85,12.88,B1
15,0.0125,B,635.85,12.88,B1
15,0.0125,B,636.85,12.88,B1
15,0.0125,B,637.87,12.9,B1
15,0.0125,B,638.87,12.92,B1
15,0.0125,B,639.87,12.9,B1
15,0.0125,B,640.87,12.9,B1
15,0.0125,B,641.87,12.9,B1
15,0.0125,B,642.87,12.88,B1
15,0.0125,B,643.87,12.88,B1
15,0.0125,B,644.87,12.9,B1
15,0.0125,B,645.88,12.88,B1
15,0.0125,B,646.88,12.9,B1
15,0.0125,B,647.88,12.88,B1
15,0.0125,B,648.88,12.9,B1
15,0.0125,B,649.88,12.87,B1
15,0.0125,B,650.88,12.87,B1
15,0.0125,B,651.9,12.88,B1
15,0.0125,B,652.9,12.88,B1
15,0.0125,B,653.92,12.9,B1
15,0.0125,B,654.92,12.9,B1
15,0.0125,B,655.92,12.88,B1
15,0.0125,B,656.93,12.87,B1
15,0.0125,B,657.93,12.87,B1
15,0.0125,B,658.93,12.88,B1
15,0.0125,B,659.93,12.88,B1
15,0.0125,B,660.93,12.87,B1
15,0.0125,B,661.95,12.9,B1
15,0.0125,B,662.95,12.88,B1
15,0.0125,B,663.95,12.88,B1
15,0.0125,B,664.95,12.85,B1
15,0.0125,B,665.95,12.87,B1
15,0.0125,B,666.97,12.87,B1
15,0.0125,B,667.97,12.88,B1
15,0.0125,B,668.97,12.88,B1
15,0.0125,B,669.97,12.88,B1
15,0.0125,B,670.97,12.88,B1
15,0.0125,B,671.97,12.87,B1
15,0.0125,B,672.98,12.87,B1
15,0.0125,B,673.98,12.87,B1
15,0.0125,B,674.98,12.87,B1
15,0.0125,B,675.98,12.88,B1
15,0.0125,B,676.98,12.87,B1
15,0.0125,B,677.98,12.87,B1
15,0.0125,B,678.98,12.87,B1
15,0.0125,B,679.98,12.87,B1
15,0.0125,B,681.0,12.87,B1
15,0.0125,B,682.0,12.87,B1
15,0.0125,B,683.0,12.88,B1
15,0.0125,B,684.0,12.88,B1
15,0.0125,B,685.02,12.87,B1
15,0.0125,B,686.02,12.83,B1
15,0.0125,B,687.03,12.87,B1
